Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Rent) 2 BR,First Tercile,Below 118000,0.29366361,0.15107838,0.06463724,0.07794799,76179.0,0.01679271,0.2660396,0.32128762,0.09406684
All Housing Types (Rent) 2 BR,Second Tercile,118000 to 160000,0.3865408,0.19628105,0.08990495,0.1003548,77226.0,0.02248677,0.34955006,0.42353154,0.09569686
All Housing Types (Rent) 2 BR,Third Tercile ,Above 160000,0.21792948,0.09731743,0.05750576,0.06310629,77314.0,0.01341678,0.19585887,0.24000009,0.10127408
All Housing Types (Rent) 3 BR,All Values,,0.66072326,0.28570502,0.16142026,0.21359798,123386.0,0.02179715,0.62486695,0.69657957,0.05426827
All Housing Types (Rent) 3 BR,First Tercile,Below 145000,0.71667724,0.31780468,0.17360535,0.22526722,40978.0,0.03927119,0.65207614,0.78127835,0.09013974
All Housing Types (Rent) 3 BR,Second Tercile,145000 to 201000,0.70559018,0.31035742,0.17710362,0.21812914,41072.0,0.04479659,0.6318998,0.77928057,0.10443794
All Housing Types (Rent) 3 BR,Third Tercile ,Above 201000,0.5606735,0.22938843,0.1337575,0.19752758,41336.0,0.03791263,0.49830722,0.62303979,0.11123458
All Housing Types (Rent) 4-5 BR,All Values,,0.78329208,0.31673685,0.20523288,0.26132236,31111.0,0.06155408,0.68203563,0.88454854,0.12927037
All Housing Types (Rent) 4-5 BR,First Tercile,Below 155000,0.70458537,0.28517073,0.19268293,0.22673171,10250.0,0.09448871,0.54915144,0.86001929,0.2206034
All Housing Types (Rent) 4-5 BR,Second Tercile,155000 to 242000,0.82625256,0.36234007,0.18429534,0.27961715,10239.0,0.104894,0.65370193,0.9988032,0.20883522
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 242000,0.81783092,0.30323856,0.23752589,0.27706647,10622.0,0.10248369,0.64924525,0.98641658,0.20613755
