Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 0-1 BR,First Tercile,Below 195000,0.08914422,0.04912837,0.04001585,0.0,2524.0,0.04064541,0.02228252,0.15600591,0.75003967
All Housing Types (Own) 0-1 BR,Second Tercile,195000 to 293000,0.08090737,0.01587902,0.00189036,0.063138,2645.0,0.04142051,0.01277064,0.1490441,0.84215727
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 293000,0.03444525,0.01051487,0.0,0.02393038,2758.0,0.02004141,0.00147713,0.06741337,0.9571167
All Housing Types (Own) 2 BR,All Values,,0.10901025,0.05011049,0.02334391,0.03555585,60187.0,0.01186301,0.0894956,0.1285249,0.17901662
All Housing Types (Own) 2 BR,First Tercile,Below 216000,0.09873567,0.03342977,0.0251259,0.04018001,18666.0,0.02064735,0.06477078,0.13270056,0.34399818
All Housing Types (Own) 2 BR,Second Tercile,216000 to 300000,0.11490714,0.05742913,0.02272727,0.03475073,20460.0,0.02114385,0.0801255,0.14968877,0.30269342
All Housing Types (Own) 2 BR,Third Tercile ,Above 300000,0.11238783,0.05778453,0.02236361,0.03223968,21061.0,0.01911588,0.08094221,0.14383344,0.27979559
All Housing Types (Own) 3 BR,All Values,,0.33969949,0.13927359,0.08283447,0.11759143,134304.0,0.01115116,0.32135583,0.35804314,0.05399966
All Housing Types (Own) 3 BR,First Tercile,Below 254000,0.33150027,0.13660205,0.08972019,0.10517803,43279.0,0.02207299,0.2951902,0.36781033,0.10953253
All Housing Types (Own) 3 BR,Second Tercile,254000 to 359000,0.34179259,0.13877033,0.08907602,0.11394625,43345.0,0.02337374,0.3033428,0.38024239,0.11249452
All Housing Types (Own) 3 BR,Third Tercile ,Above 359000,0.34523909,0.14215604,0.07091023,0.13217282,47680.0,0.02376263,0.30614957,0.38432862,0.11322449
All Housing Types (Own) 4-5 BR,All Values,,0.47470531,0.17346153,0.11661049,0.18463328,58451.0,0.02343415,0.43615614,0.51325448,0.08120653
All Housing Types (Own) 4-5 BR,First Tercile,Below 302000,0.46900704,0.16800172,0.11859577,0.18240955,18601.0,0.05061531,0.38574485,0.55226923,0.17752866
