Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Rent), 0-1 BR",Second Tercile,128000 to 225000,1.7224804,0.09411978,0.14451696,0.64824703,0.25291429,0.17064395,0.16607337,0.11033653,0.13562851,182034.0,0.03540954,1.6642317,1.7807291,0.03381675
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 225000,1.5262042,0.04983429,0.03673774,0.78009832,0.2555844,0.11995692,0.08579319,0.04901127,0.14918802,181040.0,0.03218115,1.4732662,1.5791421,0.03468605
"50+ Units (Rent), 2 BR",All Values,,2.7330661,0.20146306,0.4586858,0.98428451,0.40574476,0.26459705,0.1978054,0.115803,0.10468253,305113.0,0.04201622,2.6639494,2.8021828,0.02528906
"50+ Units (Rent), 2 BR",First Tercile,Below 191000,2.7551971,0.20359222,0.57102893,0.81461602,0.34764687,0.27828356,0.23047952,0.16332058,0.14622935,101163.0,0.07530025,2.6313282,2.879066,0.04495827
"50+ Units (Rent), 2 BR",Second Tercile,191000 to 277000,2.9945652,0.24854074,0.5588267,1.0351597,0.44851131,0.29491343,0.21978712,0.10882425,0.08000196,101935.0,0.08866618,2.8487093,3.140421,0.04870686
"50+ Units (Rent), 2 BR",Third Tercile ,Above 277000,2.449826,0.15231093,0.24721855,1.1017007,0.42062442,0.22073225,0.14343969,0.07565554,0.0881439,102015.0,0.07443712,2.3273769,2.5722751,0.04998276
"50+ Units (Rent), 3 BR",All Values,,3.9938426,0.30994681,1.0362826,1.3466708,0.47421156,0.44686721,0.23570435,0.09417139,0.04998786,45311.0,0.16172427,3.7278061,4.259879,0.06661165
"50+ Units (Rent), 3 BR",First Tercile,Below 157000,4.0225316,0.35418348,1.3637342,1.0445924,0.43475921,0.43691149,0.22350013,0.10445252,0.06039817,14868.0,0.28142843,3.5595818,4.4854814,0.11508916
"50+ Units (Rent), 3 BR",Second Tercile,157000 to 259000,4.3424238,0.31535187,1.102634,1.5073833,0.53611813,0.48716243,0.26326992,0.08886524,0.04163895,15034.0,0.3056836,3.8395743,4.8452734,0.11579927
"50+ Units (Rent), 3 BR",Third Tercile ,Above 259000,3.6260627,0.26198975,0.65559089,1.4813421,0.45187877,0.4171588,0.22058537,0.08942826,0.04808878,15409.0,0.30058156,3.131606,4.1205194,0.13636186
All Housing Types (Own) 0-1 BR,All Values,,1.9802298,0.06953254,0.1702047,0.38493971,0.27461931,0.28896796,0.33458257,0.2777459,0.17963713,189983.0,0.04224829,1.9107314,2.0497282,0.03509615
All Housing Types (Own) 0-1 BR,First Tercile,Below 348000,1.9797905,0.07485242,0.19489254,0.36081101,0.23508131,0.2725733,0.35515433,0.29161528,0.19481032,60813.0,0.07549904,1.8555946,2.1039864,0.06273185
All Housing Types (Own) 0-1 BR,Second Tercile,348000 to 600000,2.0062276,0.07282388,0.17167768,0.40861147,0.30058177,0.30479133,0.33883047,0.25987356,0.14903748,63427.0,0.06743736,1.8952932,2.1171621,0.05529505
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 600000,1.9555542,0.0614362,0.1459471,0.38442116,0.28614453,0.28886726,0.31145521,0.28215932,0.19512344,65743.0,0.06257775,1.8526138,2.0584946,0.05264002
