Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"2-4 Units  (Own/Rent), 2 BR",Third Tercile ,Above 108000,0.2449139,0.13332785,0.05573137,0.05585467,24331.0,0.03436098,0.18839008,0.30143771,0.23079057
"2-4 Units (Own/Rent), 3 BR",All Values,,0.75470693,0.33759621,0.1946714,0.22243931,16890.0,0.07430522,0.63247483,0.87693902,0.16195968
"2-4 Units (Own/Rent), 3 BR",First Tercile,Below 93000,0.86651711,0.39577491,0.22004113,0.25070107,5349.0,0.13165386,0.64994651,1.0830877,0.24993228
"2-4 Units (Own/Rent), 3 BR",Second Tercile,93000 to 129000,0.79780841,0.35719335,0.19441499,0.24620007,5658.0,0.14546707,0.55851508,1.0371017,0.29993834
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 129000,0.61159272,0.26585076,0.1718511,0.17389087,5883.0,0.11449215,0.42325314,0.79993231,0.30794935
"5-49 Units (Own), 0-1 BR",All Values,,0.00305111,0.00305111,0.0,0.0,1311.0,0.00396172,-0.00346592,0.00956813,2.1359538
"5-49 Units (Own), 0-1 BR",First Tercile,Below 95000,0.01324503,0.01324503,0.0,0.0,302.0,0.01747733,-0.01550518,0.04199525,2.1706413
"5-49 Units (Own), 0-1 BR",Second Tercile,95000 to 188000,0.0,0.0,0.0,0.0,492.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 188000,0.0,0.0,0.0,0.0,517.0,.,.,.,.
"5-49 Units (Own), 2 BR",All Values,,0.03007906,0.0183912,0.00464077,0.0070471,5818.0,0.01493576,0.00550974,0.05464839,0.81682486
"5-49 Units (Own), 2 BR",First Tercile,Below 99000,0.05710956,0.0495338,0.0,0.00757576,1716.0,0.03927544,-0.00749854,0.12171766,1.131301
"5-49 Units (Own), 2 BR",Second Tercile,99000 to 151000,0.01588065,0.0,0.00240616,0.01347449,2078.0,0.01530603,-0.00929776,0.04105907,1.5854774
"5-49 Units (Own), 2 BR",Third Tercile ,Above 151000,0.02173913,0.01086957,0.01086957,0.0,2024.0,0.02154819,-0.01370765,0.05718591,1.6305519
"5-49 Units (Own), 3 BR",All Values,,0.12626904,0.07550761,0.02664975,0.02411168,1576.0,0.06658305,0.01673991,0.23579816,0.86742663
"5-49 Units (Own), 3 BR",First Tercile,Below 131000,0.18835616,0.08561644,0.0,0.10273973,292.0,0.19349527,-0.12994355,0.50665588,1.6898821
"5-49 Units (Own), 3 BR",Second Tercile,131000 to 200000,0.12206573,0.11971831,0.0,0.00234742,426.0,0.11962151,-0.07471166,0.31884312,1.6120609
"5-49 Units (Own), 3 BR",Third Tercile ,Above 200000,0.10722611,0.05011655,0.04895105,0.00815851,858.0,0.10399079,-0.06383874,0.27829096,1.5953657
"5-49 Units (Rent), 0-1 BR",All Values,,0.02661812,0.01485642,0.00612772,0.00563398,113419.0,0.00431024,0.01952777,0.03370846,0.26637306
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 71000,0.02063166,0.0086799,0.00813909,0.00381267,36982.0,0.0055957,0.01142674,0.02983658,0.44615507
"5-49 Units (Rent), 0-1 BR",Second Tercile,71000 to 97000,0.02904178,0.01468046,0.00436159,0.00999973,37601.0,0.00783943,0.01614591,0.04193765,0.4440454
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 97000,0.02997219,0.02090844,0.00592234,0.00314142,38836.0,0.009443,0.01443846,0.04550592,0.5182714
"5-49 Units (Rent), 2 BR",All Values,,0.27631444,0.16039944,0.05094591,0.06496909,107251.0,0.01531042,0.2511288,0.30150008,0.09114847
"5-49 Units (Rent), 2 BR",First Tercile,Below 91000,0.29649043,0.17653259,0.04874088,0.07121696,35104.0,0.02852182,0.24957203,0.34340883,0.15824592
"5-49 Units (Rent), 2 BR",Second Tercile,91000 to 116000,0.27562033,0.15851067,0.0493224,0.06778725,36231.0,0.02601156,0.23283131,0.31840934,0.15524622
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 116000,0.2572948,0.14653636,0.05473884,0.0560196,35916.0,0.02534638,0.2156,0.2989896,0.16205068
"5-49 Units (Rent), 3 BR",All Values,,0.84597338,0.34712093,0.24333146,0.25552099,19607.0,0.07287164,0.72609952,0.96584723,0.14169932
"5-49 Units (Rent), 3 BR",First Tercile,Below 102000,1.0108662,0.48835765,0.27475939,0.24774915,6442.0,0.13987403,0.78077341,1.240959,0.22761942
