Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 3 BR,Second Tercile,100000 to 188000,2.4876221,0.14043345,0.37598393,0.46839562,0.31443543,0.31260469,0.36674128,0.30753495,0.20149276,134918.0,0.05024569,2.404968,2.5702763,0.03322617
All Housing Types (Own) 3 BR,Third Tercile ,Above 188000,2.4593302,0.12081588,0.33620816,0.35126073,0.29272703,0.34267286,0.39157906,0.38503382,0.23903271,136588.0,0.05251984,2.3729351,2.5457254,0.03512954
All Housing Types (Own) 4-5 BR,All Values,,3.2935815,0.19245435,0.80834429,0.51726084,0.49461068,0.45813142,0.38857764,0.27621552,0.15798671,166533.0,0.06146268,3.1924754,3.3946876,0.03069792
All Housing Types (Own) 4-5 BR,First Tercile,Below 173000,3.3536619,0.18114166,0.78036119,0.61862238,0.46347218,0.42951266,0.39448226,0.29645158,0.18961793,55095.0,0.1133606,3.1671837,3.5401401,0.05560435
All Housing Types (Own) 4-5 BR,Second Tercile,173000 to 304000,3.2928412,0.18544024,0.8143895,0.55344508,0.47860305,0.48246245,0.38467214,0.25192024,0.14190851,52858.0,0.1050664,3.120007,3.4656754,0.05248787
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 304000,3.2377433,0.20942301,0.82920792,0.38927962,0.53834073,0.46309321,0.38654831,0.2791055,0.14274496,58580.0,0.11406754,3.0501021,3.4253844,0.05795429
All Housing Types (Rent) 0-1 BR,All Values,,1.3129968,0.04831292,0.04955011,0.48114221,0.13407898,0.14496376,0.19013997,0.13475381,0.13005499,80020.0,0.04041538,1.2465135,1.37948,0.05063477
All Housing Types (Rent) 0-1 BR,First Tercile,Below 53000,1.1744243,0.03486225,0.03241247,0.17683639,0.09991332,0.14276561,0.27614669,0.21674895,0.19473863,26533.0,0.06138816,1.0734408,1.2754078,0.08598555
All Housing Types (Rent) 0-1 BR,Second Tercile,53000 to 80000,1.3738254,0.05988206,0.06973559,0.53677002,0.16587407,0.17610805,0.17485258,0.10633441,0.08426859,26285.0,0.06779552,1.2623018,1.485349,0.08117744
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 80000,1.3893831,0.05025366,0.04676127,0.72421146,0.13668113,0.11701345,0.12102051,0.0822366,0.11120506,27202.0,0.08747857,1.2454809,1.5332854,0.10357276
All Housing Types (Rent) 2 BR,All Values,,2.1966586,0.20335467,0.34219988,0.83727935,0.26169963,0.19439953,0.19425926,0.09378161,0.06968469,135453.0,0.05849741,2.1004304,2.2928869,0.04380665
All Housing Types (Rent) 2 BR,First Tercile,Below 72000,1.9861292,0.19945146,0.30194236,0.66669664,0.23418461,0.17715031,0.2182231,0.11436087,0.07411987,44482.0,0.08877937,1.8400872,2.1321713,0.073531
All Housing Types (Rent) 2 BR,Second Tercile,72000 to 97000,2.2817295,0.23774299,0.36193118,0.86903111,0.25203091,0.20912313,0.18922132,0.09823217,0.06441671,45423.0,0.1027689,2.1126747,2.4507844,0.07409066
All Housing Types (Rent) 2 BR,Third Tercile ,Above 97000,2.3174234,0.17287257,0.36183806,0.97220515,0.29821287,0.19656187,0.17588039,0.06924563,0.07060683,45548.0,0.10940095,2.1374588,2.4973879,0.07765718
All Housing Types (Rent) 3 BR,All Values,,3.1920218,0.32688265,0.84620955,0.94095815,0.45592983,0.29302662,0.19140825,0.09740397,0.04020277,99421.0,0.08626788,3.0501112,3.3339325,0.04445792
All Housing Types (Rent) 3 BR,First Tercile,Below 89000,2.9949732,0.34444309,0.78707653,0.84709359,0.37301974,0.2639532,0.2254448,0.1109554,0.04298684,32824.0,0.14603886,2.7547393,3.2352071,0.08021238
All Housing Types (Rent) 3 BR,Second Tercile,89000 to 123000,3.2383523,0.32658942,0.88485804,0.92401723,0.51052536,0.29922956,0.17374424,0.08429386,0.03509464,32968.0,0.15856493,2.977513,3.4991917,0.08054692
All Housing Types (Rent) 3 BR,Third Tercile ,Above 123000,3.3389337,0.31003003,0.86603824,1.0491837,0.48333284,0.31532308,0.17550329,0.09702935,0.04249309,33629.0,0.1754184,3.0503704,3.6274969,0.08642378
All Housing Types (Rent) 4-5 BR,All Values,,4.1075364,0.38392464,1.2899956,1.243885,0.54181357,0.33070736,0.18918026,0.08329661,0.04473336,18152.0,0.24526629,3.7040733,4.5109994,0.09822507
All Housing Types (Rent) 4-5 BR,First Tercile,Below 95000,3.5166014,0.27192236,0.92542142,1.233952,0.42414439,0.30223055,0.21454112,0.09143538,0.0529542,5873.0,0.39781514,2.8621955,4.1710073,0.18609044
All Housing Types (Rent) 4-5 BR,Second Tercile,95000 to 146000,4.3309026,0.52098525,1.4791768,1.194782,0.59277265,0.30238211,0.13271755,0.08280668,0.02527953,6171.0,0.52126386,3.4734236,5.1883817,0.19799084
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 146000,4.4500655,0.35314342,1.4494106,1.3030452,0.60347086,0.38670596,0.22184021,0.07596595,0.0564833,6108.0,0.47198511,3.67365,5.226481,0.17447283
