Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 4-5 BR,First Tercile,Below 216000,0.66994037,0.26481701,0.17505007,0.23007329,87872.0,0.02723507,0.62513868,0.71474206,0.06687415
All Housing Types (Own) 4-5 BR,Second Tercile,216000 to 340000,0.72763518,0.30457819,0.170733,0.252324,94557.0,0.03079926,0.6769704,0.77829997,0.06962938
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 340000,0.75409145,0.32623165,0.18128778,0.24657202,94954.0,0.02846948,0.70725916,0.80092375,0.06210426
All Housing Types (Rent) 0-1 BR,All Values,,0.04708283,0.03131952,0.00773208,0.00803124,130366.0,0.00527724,0.03840176,0.0557639,0.18437863
All Housing Types (Rent) 0-1 BR,First Tercile,Below 71000,0.04717817,0.02945429,0.00858209,0.00914179,42880.0,0.00866926,0.03291724,0.06143911,0.30227828
All Housing Types (Rent) 0-1 BR,Second Tercile,71000 to 99000,0.05182034,0.04142837,0.00437067,0.0060213,43014.0,0.00948544,0.03621679,0.06742389,0.30110864
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 99000,0.04240871,0.02334053,0.0101637,0.00890448,44472.0,0.00817974,0.02895304,0.055864369999999997,0.31728548
All Housing Types (Rent) 2 BR,All Values,,0.37969199,0.20744388,0.08290699,0.08934112,192722.0,0.01280583,0.3586264,0.40075759,0.05548075
All Housing Types (Rent) 2 BR,First Tercile,Below 89000,0.40353804,0.23216028,0.0814788,0.08989896,63538.0,0.0240135,0.36403584,0.44304024,0.09788966
All Housing Types (Rent) 2 BR,Second Tercile,89000 to 117000,0.41154762,0.21278087,0.09372324,0.10504352,64221.0,0.02671485,0.36760169,0.45549356,0.10678213
All Housing Types (Rent) 2 BR,Third Tercile ,Above 117000,0.32487724,0.17799363,0.07361113,0.07327248,64963.0,0.02191125,0.28883324,0.36092124,0.11094652
All Housing Types (Rent) 3 BR,All Values,,0.92789278,0.43308701,0.22207433,0.27273145,130722.0,0.0319657,0.8753092,0.98047636,0.05666989
All Housing Types (Rent) 3 BR,First Tercile,Below 103000,0.94249513,0.4536805,0.22962499,0.25918964,43092.0,0.05034282,0.85968119,1.0253091,0.08786671
All Housing Types (Rent) 3 BR,Second Tercile,103000 to 143000,0.9685612,0.43426122,0.23712468,0.2971753,43863.0,0.06511895,0.86144053,1.0756819,0.11059773
All Housing Types (Rent) 3 BR,Third Tercile ,Above 143000,0.87275801,0.41163434,0.19955674,0.26156693,43767.0,0.04928883,0.79167789,0.95383814,0.09290104
All Housing Types (Rent) 4-5 BR,All Values,,1.4272697,0.60666254,0.36541896,0.45518825,27437.0,0.10029298,1.2622878,1.5922517,0.11559269
All Housing Types (Rent) 4-5 BR,First Tercile,Below 110000,1.2139061,0.56100531,0.29893711,0.35396368,9032.0,0.12731682,1.0044699,1.4233423,0.17253078
All Housing Types (Rent) 4-5 BR,Second Tercile,110000 to 168000,1.5724936,0.67319461,0.35473462,0.54456437,8987.0,0.15593522,1.3159802,1.829007,0.16312526
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 168000,1.4933107,0.58696114,0.43937142,0.46697813,9418.0,0.17145017,1.2112751,1.7753462,0.18886594
