Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Own), 2 BR",All Values,,0.02087757,0.0,0.0,0.02087757,2826.0,0.01840028,-0.00939089,0.05114602,1.4498077
"50+ Units (Own), 2 BR",First Tercile,Below 167000,0.05724299,0.0,0.0,0.05724299,856.0,0.05865807,-0.03924954,0.15373552,1.6856654
"50+ Units (Own), 2 BR",Second Tercile,167000 to 290000,0.0,0.0,0.0,0.0,858.0,.,.,.,.
"50+ Units (Own), 2 BR",Third Tercile ,Above 290000,0.00899281,0.0,0.0,0.00899281,1112.0,0.00974612,-0.00703956,0.02502517,1.7827988
"50+ Units (Own), 3 BR",All Values,,0.0,0.0,0.0,0.0,882.0,.,.,.,.
"50+ Units (Own), 3 BR",First Tercile,Below 262000,0.0,0.0,0.0,0.0,215.0,.,.,.,.
"50+ Units (Own), 3 BR",Second Tercile,262000 to 461000,0.0,0.0,0.0,0.0,212.0,.,.,.,.
"50+ Units (Own), 3 BR",Third Tercile ,Above 461000,0.0,0.0,0.0,0.0,455.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.00609298,0.00430483,0.00178816,0.0,45298.0,0.00254703,0.00190311,0.01028286,0.68765511
"50+ Units (Rent), 0-1 BR",First Tercile,Below 68000,0.00344176,0.00344176,0.0,0.0,14818.0,0.00288436,-0.00130302,0.00818654,1.3785906
"50+ Units (Rent), 0-1 BR",Second Tercile,68000 to 116000,0.01496707,0.00957893,0.00538815,0.0,15033.0,0.00672171,0.00390985,0.02602429,0.73876963
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 116000,0.0,0.0,0.0,0.0,15447.0,.,.,.,.
"50+ Units (Rent), 2 BR",All Values,,0.05962521,0.01955959,0.01129409,0.02877153,15849.0,0.01311667,0.03804829,0.08120214,0.36187589
"50+ Units (Rent), 2 BR",First Tercile,Below 107000,0.05677691,0.01548461,0.01032307,0.03096922,5231.0,0.01988806,0.02406104,0.08949277,0.5762178
"50+ Units (Rent), 2 BR",Second Tercile,107000 to 169000,0.07873563,0.02816092,0.00708812,0.04348659,5220.0,0.02862921,0.03164058,0.12583068,0.59814148
