Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Rent), 2 BR",First Tercile,Below 41000,0.35437761,0.17272186,0.13817749,0.04347826,1679.0,0.1220986,0.15352542,0.55522979,0.5667745
"50+ Units (Rent), 2 BR",Second Tercile,41000 to 95000,0.17992874,0.0587886,0.03206651,0.08907363,1684.0,0.07948193,0.04918096,0.31067652,0.72666422
"50+ Units (Rent), 2 BR",Third Tercile ,Above 95000,0.13448661,0.06194196,0.05580357,0.01674107,1792.0,0.06887292,0.02119065,0.24778257,0.84243304
"50+ Units (Rent), 3 BR",All Values,,0.39641375,0.16345584,0.11099585,0.12196206,6748.0,0.07080542,0.27993884,0.51288867,0.29382158
"50+ Units (Rent), 3 BR",First Tercile,Below 51000,0.80795928,0.35724202,0.21795465,0.23276261,2161.0,0.21364776,0.45650871,1.1594098,0.4349855
"50+ Units (Rent), 3 BR",Second Tercile,51000 to 105000,0.31646127,0.10739437,0.08054577,0.12852113,2272.0,0.10306523,0.14691897,0.48600357,0.53574423
"50+ Units (Rent), 3 BR",Third Tercile ,Above 105000,0.09071274,0.03758099,0.04103672,0.01209503,2315.0,0.03693974,0.02994688,0.15147861,0.66987134
All Housing Types (Own) 0-1 BR,All Values,,0.04665691,0.02088824,0.01268912,0.01307955,20490.0,0.01010714,0.03003066,0.06328316,0.35635133
All Housing Types (Own) 0-1 BR,First Tercile,Below 77000,0.02633279,0.00678514,0.01130856,0.0082391,6190.0,0.01162889,0.00720327,0.04546232,0.72645236
All Housing Types (Own) 0-1 BR,Second Tercile,77000 to 127000,0.05295051,0.03029866,0.00750252,0.01514933,6931.0,0.01680528,0.02530582,0.0805952,0.52208546
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 127000,0.05780974,0.02388384,0.0187271,0.01519881,7369.0,0.02165628,0.02218516,0.09343432,0.61623836
All Housing Types (Own) 2 BR,All Values,,0.13403274,0.05063069,0.03513096,0.04827108,114002.0,0.00860504,0.11987745,0.14818802,0.10561067
All Housing Types (Own) 2 BR,First Tercile,Below 73000,0.15974237,0.07189277,0.0359754,0.0518742,34468.0,0.01685968,0.13200819,0.18747655,0.17361817
All Housing Types (Own) 2 BR,Second Tercile,73000 to 111000,0.14039472,0.03970422,0.04032258,0.06036793,38812.0,0.01419468,0.11704448,0.16374497,0.16631852
All Housing Types (Own) 2 BR,Third Tercile ,Above 111000,0.10620795,0.04304798,0.0294681,0.03369186,40722.0,0.01328187,0.08435927,0.12805663,0.20571604
All Housing Types (Own) 3 BR,All Values,,0.22945361,0.07889852,0.05854143,0.09201365,515054.0,0.00493391,0.22133733,0.23756989,0.0353722
All Housing Types (Own) 3 BR,First Tercile,Below 90000,0.24667093,0.08284893,0.06581675,0.09800525,167389.0,0.01013858,0.22999297,0.26334889,0.0676122
All Housing Types (Own) 3 BR,Second Tercile,90000 to 138000,0.24678746,0.08670122,0.06483484,0.09525141,160932.0,0.00956403,0.23105464,0.26252029,0.0637505
All Housing Types (Own) 3 BR,Third Tercile ,Above 138000,0.19908104,0.06863275,0.04659594,0.08385235,186733.0,0.00822035,0.18555856,0.21260352,0.06792449
All Housing Types (Own) 4-5 BR,All Values,,0.23188263,0.08935085,0.05437218,0.08815959,162013.0,0.00952473,0.21621445,0.2475508,0.06756942
All Housing Types (Own) 4-5 BR,First Tercile,Below 108000,0.28843537,0.11976912,0.06588332,0.10278293,48510.0,0.01972332,0.25599052,0.32088023,0.1124857
All Housing Types (Own) 4-5 BR,Second Tercile,108000 to 180000,0.24372093,0.09185185,0.05379845,0.09807063,58050.0,0.01617579,0.21711176,0.27033011,0.10917887
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 180000,0.17001785,0.06012299,0.04490289,0.06499198,55453.0,0.01494055,0.14544065,0.19459505,0.14455659
All Housing Types (Rent) 0-1 BR,All Values,,0.0242247,0.01164288,0.00520442,0.0073774,37276.0,0.00441373,0.01696411,0.03148529,0.2997184
All Housing Types (Rent) 0-1 BR,First Tercile,Below 26000,0.01313832,0.00561891,0.00512312,0.0023963,12102.0,0.00679143,0.00196642,0.02431023,0.85032947
All Housing Types (Rent) 0-1 BR,Second Tercile,26000 to 50000,0.02668176,0.01560479,0.00380013,0.00727684,12368.0,0.00785573,0.01375908,0.03960444,0.48432629
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 50000,0.0323286,0.01350929,0.00663751,0.01218179,12806.0,0.00981807,0.01617787,0.04847932,0.49958015
All Housing Types (Rent) 2 BR,All Values,,0.27840575,0.15558515,0.06370196,0.05911864,64582.0,0.01448863,0.25457195,0.30223954,0.08560813
All Housing Types (Rent) 2 BR,First Tercile,Below 39000,0.34335934,0.22365824,0.06433875,0.05536235,21278.0,0.02741061,0.29826889,0.38844979,0.13132145
All Housing Types (Rent) 2 BR,Second Tercile,39000 to 59000,0.2788582,0.13980042,0.07983291,0.05922488,21545.0,0.02729028,0.2339657,0.32375071,0.16098687
All Housing Types (Rent) 2 BR,Third Tercile ,Above 59000,0.21444,0.10464635,0.04710694,0.0626867,21759.0,0.02383243,0.17523566,0.25364434,0.18282195
All Housing Types (Rent) 3 BR,All Values,,0.69972162,0.31487123,0.17554318,0.20930721,114234.0,0.02212972,0.66331823,0.73612502,0.05202554
All Housing Types (Rent) 3 BR,First Tercile,Below 52000,0.78233122,0.3909019,0.18375527,0.20767405,37920.0,0.04209234,0.71308932,0.85157313,0.08850715
All Housing Types (Rent) 3 BR,Second Tercile,52000 to 78000,0.76080797,0.33609654,0.19480588,0.22990556,38120.0,0.03798421,0.69832394,0.82329201,0.08212852
All Housing Types (Rent) 3 BR,Third Tercile ,Above 78000,0.55673666,0.21820181,0.14816463,0.19037022,38194.0,0.03955475,0.49166909,0.62180423,0.11687316
All Housing Types (Rent) 4-5 BR,All Values,,0.8112395,0.31701681,0.21785714,0.27636555,19040.0,0.05861499,0.71481783,0.90766116,0.11885721
All Housing Types (Rent) 4-5 BR,First Tercile,Below 54000,1.0413815,0.45344581,0.24510584,0.34282986,6283.0,0.13047327,0.82675297,1.25601,0.20609981
All Housing Types (Rent) 4-5 BR,Second Tercile,54000 to 90000,0.87707801,0.35342072,0.23113811,0.29251918,6256.0,0.1052026,0.70401972,1.0501363,0.19731231
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 90000,0.52545762,0.15013075,0.17874173,0.19658514,6501.0,0.08981587,0.37771052,0.67320473,0.28117796
