Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Rent), 0-1 BR",First Tercile,Below 65000,0.01574566,0.00772201,0.0,0.00802365,16576.0,0.00812442,0.00238099,0.02911033,0.8487846
"50+ Units (Rent), 0-1 BR",Second Tercile,65000 to 146000,0.02970001,0.02533764,0.0011354099999999999,0.00322696,16734.0,0.00779784,0.01687256,0.04252747,0.43190066
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 146000,0.01264569,0.00576923,0.00081585,0.00606061,17160.0,0.00506235,0.00431812,0.02097326,0.65853022
"50+ Units (Rent), 2 BR",All Values,,0.24870898,0.13915265,0.05347326,0.05608307,18009.0,0.03771075,0.18667479,0.31074316,0.24942479
"50+ Units (Rent), 2 BR",First Tercile,Below 148000,0.34956672,0.17694974,0.07175043,0.10086655,5770.0,0.09853141,0.18748255,0.51165089,0.46367162
"50+ Units (Rent), 2 BR",Second Tercile,148000 to 229000,0.3106383,0.17201309,0.08608838,0.05253682,6110.0,0.06405009,0.2052759,0.4160007,0.33918033
"50+ Units (Rent), 2 BR",Third Tercile ,Above 229000,0.09202154,0.0708109,0.00375265,0.01745799,6129.0,0.02613972,0.04902169,0.13502138,0.46728021
"50+ Units (Rent), 3 BR",All Values,,0.88950023,0.34479597,0.26226502,0.28243925,2181.0,0.20037595,0.55988179,1.2191187,0.37056589
"50+ Units (Rent), 3 BR",First Tercile,Below 135000,1.0869565,0.24695652,0.44695652,0.39304348,575.0,0.43699284,0.3681033,1.8058097,0.66134496
"50+ Units (Rent), 3 BR",Second Tercile,135000 to 268000,1.0946292,0.50639386,0.30306905,0.28516624,782.0,0.43625326,0.37699255,1.8122658,0.65559793
"50+ Units (Rent), 3 BR",Third Tercile ,Above 268000,0.55703883,0.25970874,0.09466019,0.2026699,824.0,0.25690917,0.13442324,0.97965443,0.75868245
All Housing Types (Own) 0-1 BR,All Values,,0.06052604,0.03415373,0.00999965,0.01637266,28401.0,0.01144778,0.04169445,0.07935763,0.31113205
All Housing Types (Own) 0-1 BR,First Tercile,Below 140000,0.03874146,0.0206024,0.01063711,0.00750196,8931.0,0.01402301,0.0156736,0.06180932,0.59543076
All Housing Types (Own) 0-1 BR,Second Tercile,140000 to 221000,0.0457449,0.02637544,0.00576963,0.01359984,9706.0,0.01464091,0.02166061,0.06982919,0.52649131
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 221000,0.09514543,0.05428103,0.01362147,0.02724293,9764.0,0.02584923,0.05262344,0.13766742,0.44691571
All Housing Types (Own) 2 BR,All Values,,0.14744081,0.07015891,0.0326066,0.04467531,170855.0,0.00670536,0.1364105,0.15847113,0.07481182
All Housing Types (Own) 2 BR,First Tercile,Below 175000,0.15394336,0.07492293,0.03706895,0.04195148,52227.0,0.01272335,0.13301345,0.17487327,0.1359585
All Housing Types (Own) 2 BR,Second Tercile,175000 to 272000,0.14910082,0.06602964,0.03033158,0.0527396,59443.0,0.01090231,0.13116652,0.16703512,0.12028307
All Housing Types (Own) 2 BR,Third Tercile ,Above 272000,0.14003548,0.07010222,0.03095379,0.03897947,59185.0,0.01331292,0.11813574,0.16193523,0.15638713
All Housing Types (Own) 3 BR,All Values,,0.38669556,0.16281672,0.09321034,0.13066851,426369.0,0.00648211,0.3760325,0.39735863,0.02757483
All Housing Types (Own) 3 BR,First Tercile,Below 225000,0.37765364,0.15584068,0.08644485,0.13536811,130858.0,0.0129628,0.35632984,0.39897744,0.05646392
All Housing Types (Own) 3 BR,Second Tercile,225000 to 334000,0.37033551,0.15482434,0.09163733,0.12387384,139190.0,0.01414428,0.34706817,0.39360286,0.06282775
All Housing Types (Own) 3 BR,Third Tercile ,Above 334000,0.40883183,0.17577293,0.10027444,0.13278446,156321.0,0.01092336,0.3908629,0.42680075,0.04395188
All Housing Types (Own) 4-5 BR,All Values,,0.64037541,0.25185196,0.15731817,0.23120528,277139.0,0.0110123,0.62226018,0.65849063,0.02828845
All Housing Types (Own) 4-5 BR,First Tercile,Below 318000,0.54003534,0.21864828,0.13419511,0.18719195,86024.0,0.02271206,0.502674,0.57739668,0.06918313
All Housing Types (Own) 4-5 BR,Second Tercile,318000 to 523000,0.62007011,0.24134359,0.1469471,0.23177942,95565.0,0.02023199,0.58678848,0.65335174,0.05367398
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 523000,0.75102041,0.29225536,0.18850863,0.27025641,95550.0,0.02219219,0.71451426,0.78752655,0.04860873
All Housing Types (Rent) 0-1 BR,All Values,,0.04459896,0.02567457,0.00800464,0.01091976,167403.0,0.00442906,0.03731316,0.05188477,0.16336264
All Housing Types (Rent) 0-1 BR,First Tercile,Below 91000,0.02481768,0.01235441,0.00433584,0.00812743,55122.0,0.00611568,0.01475739,0.03487797,0.40536789
All Housing Types (Rent) 0-1 BR,Second Tercile,91000 to 133000,0.04966363,0.02940965,0.00681728,0.0134367,55594.0,0.00648407,0.03899733,0.06032993,0.21477084
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 133000,0.05886711,0.03496392,0.01273661,0.01116658,56687.0,0.00970098,0.04290901,0.07482522,0.27108696
All Housing Types (Rent) 2 BR,All Values,,0.35123607,0.18520958,0.07564372,0.09038277,179116.0,0.01130434,0.33264042,0.36983172,0.05294344
All Housing Types (Rent) 2 BR,First Tercile,Below 127000,0.35992046,0.19201876,0.07410177,0.09379993,58838.0,0.02279283,0.32242625,0.39741467,0.1041736
All Housing Types (Rent) 2 BR,Second Tercile,127000 to 171000,0.37356072,0.20098072,0.06968804,0.10289195,59752.0,0.02209154,0.33722013,0.40990131,0.09728161
All Housing Types (Rent) 2 BR,Third Tercile ,Above 171000,0.32075472,0.16302085,0.08302217,0.07471169,60526.0,0.01856236,0.29021963,0.3512898,0.09519762
All Housing Types (Rent) 3 BR,All Values,,0.89781611,0.39924554,0.2216515,0.27691906,84299.0,0.03175536,0.84557854,0.95005368,0.05818293
All Housing Types (Rent) 3 BR,First Tercile,Below 142000,0.91685612,0.39846992,0.21807225,0.30031395,27711.0,0.05941893,0.81911199,1.0146003,0.10660793
All Housing Types (Rent) 3 BR,Second Tercile,142000 to 190000,0.93750221,0.4295264,0.23064408,0.27733173,28273.0,0.06958501,0.82303487,1.0519695,0.1220982
All Housing Types (Rent) 3 BR,Third Tercile ,Above 190000,0.83955501,0.36976867,0.21617517,0.25361116,28315.0,0.05543625,0.74836238,0.93074764,0.1086202
All Housing Types (Rent) 4-5 BR,All Values,,1.1210052,0.44933078,0.29755076,0.37412365,21966.0,0.08411125,0.98264218,1.2593682,0.12342762
All Housing Types (Rent) 4-5 BR,First Tercile,Below 172000,1.0131035,0.39267911,0.23842757,0.38199687,7021.0,0.12389701,0.80929296,1.2169141,0.20117448
All Housing Types (Rent) 4-5 BR,Second Tercile,172000 to 243000,1.1600213,0.48604466,0.30861244,0.36536417,7524.0,0.15031407,0.91275463,1.4072879,0.21315699
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 243000,1.1835332,0.46570543,0.34227193,0.37555586,7421.0,0.13012593,0.96947606,1.3975904,0.18086282
