Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 4-5 BR,All Values,,0.47193683,0.2070121,0.11947175,0.14545298,81174.0,0.01666415,0.44452429,0.49934936,0.05808518
All Housing Types (Own) 4-5 BR,First Tercile,Below 715000,0.59994367,0.24736461,0.14094311,0.21163595,24854.0,0.04139212,0.53185363,0.66803371,0.11349405
All Housing Types (Own) 4-5 BR,Second Tercile,715000 to 971000,0.47452602,0.23501208,0.12290462,0.11660933,27322.0,0.03351784,0.41938918,0.52966286,0.1161935
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 971000,0.35978343,0.14604455,0.09783433,0.11590455,28998.0,0.02411231,0.32011869,0.39944818,0.11024617
All Housing Types (Rent) 0-1 BR,All Values,,0.09584772,0.0457839,0.02440306,0.02566076,53272.0,0.00948814,0.08023974,0.11145571,0.16284148
All Housing Types (Rent) 0-1 BR,First Tercile,Below 117000,0.0598754,0.04407014,0.00271112,0.01309414,17336.0,0.0151127,0.03501501,0.0847358,0.41520217
All Housing Types (Rent) 0-1 BR,Second Tercile,117000 to 169000,0.11452883,0.04340827,0.03236934,0.03875122,17393.0,0.0207749,0.08035413,0.14870354,0.29839389
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 169000,0.11195599,0.04961441,0.03721081,0.02513078,18543.0,0.02305231,0.07403494,0.14987705,0.33871389
All Housing Types (Rent) 2 BR,All Values,,0.35599966,0.17752562,0.08603607,0.09243797,59045.0,0.02239082,0.31916676,0.39283257,0.10346331
All Housing Types (Rent) 2 BR,First Tercile,Below 165000,0.42491049,0.21028133,0.09774936,0.1168798,19550.0,0.04412173,0.35233024,0.49749073,0.17081303
All Housing Types (Rent) 2 BR,Second Tercile,165000 to 233000,0.43500858,0.19396081,0.11553454,0.12551323,19241.0,0.04964394,0.3533443,0.51667285,0.18773027
All Housing Types (Rent) 2 BR,Third Tercile ,Above 233000,0.21442678,0.13029525,0.04670682,0.03742471,20254.0,0.02417027,0.17466669,0.25418687,0.18542502
All Housing Types (Rent) 3 BR,All Values,,0.6410659,0.32437306,0.15854797,0.15814486,47134.0,0.03296909,0.58683175,0.69530004,0.08459996
All Housing Types (Rent) 3 BR,First Tercile,Below 199000,0.76971182,0.37238089,0.18954291,0.20778802,15511.0,0.06797212,0.65789767,0.88152596,0.14526754
All Housing Types (Rent) 3 BR,Second Tercile,199000 to 316000,0.57790314,0.28105984,0.15707404,0.13976927,15776.0,0.05972832,0.47965007,0.67615622,0.17001651
All Housing Types (Rent) 3 BR,Third Tercile ,Above 316000,0.57802739,0.3205023,0.12967754,0.12784754,15847.0,0.05458027,0.48824284,0.66781194,0.15532923
All Housing Types (Rent) 4-5 BR,All Values,,0.97139445,0.47005076,0.20328456,0.29805912,16745.0,0.07938308,0.84080928,1.1019796,0.13443063
All Housing Types (Rent) 4-5 BR,First Tercile,Below 264000,1.1149675,0.48336949,0.23228489,0.39931309,5532.0,0.16854657,0.83770835,1.3922266,0.24867014
All Housing Types (Rent) 4-5 BR,Second Tercile,264000 to 361000,0.96444767,0.46834754,0.24795937,0.24814076,5513.0,0.12820397,0.75355214,1.1753432,0.21866974
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 361000,0.83877193,0.45877193,0.13192982,0.24807018,5700.0,0.11534449,0.64903025,1.0285136,0.22621368
