Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 3 BR,    Above Median,250000,2.7012594,0.17866799,0.43278307,0.39131208,0.42461221,0.4060647,0.39604383,0.32247047,0.14930506,84324.0,0.0743713,2.5789186,2.8236002,0.04529027
All Housing Types (Own) 4-5 BR,All Values,,3.6251414,0.25626767,0.99772385,0.54990575,0.60171065,0.66196041,0.34674364,0.15567861,0.0551508,212200.0,0.07020995,3.509646,3.7406367,0.03185955
All Housing Types (Own) 4-5 BR,    Below Median,350000,3.6581964,0.27226177,0.99741694,0.6155805,0.60271997,0.63872764,0.31896678,0.15719241,0.05533041,109560.0,0.09124636,3.5080962,3.8082967,0.04103122
All Housing Types (Own) 4-5 BR,    Above Median,350000,3.5898578,0.23919525,0.99805144,0.4798032,0.60063328,0.68675955,0.37639322,0.15406274,0.05495908,102640.0,0.09617068,3.431657,3.7480585,0.04406881
All Housing Types (Rent) 0-1 BR,All Values,,1.2759498,0.02704137,0.02443614,0.5835243,0.13312025,0.07176456,0.09822699,0.13347003,0.20436618,82910.0,0.03582077,1.2170247,1.334875,0.04618142
All Housing Types (Rent) 0-1 BR,    Below Median,138000,1.2218322,0.02959846,0.02974273,0.38569368,0.07737437,0.06366915,0.14703054,0.21413801,0.27458524,41590.0,0.05737219,1.1274549,1.3162094,0.0772424
All Housing Types (Rent) 0-1 BR,    Above Median,138000,1.3304211,0.02446757,0.01909487,0.78264763,0.1892304,0.07991288,0.04910455,0.05227493,0.13368829,41320.0,0.06410181,1.2249736,1.4358686,0.07925873
All Housing Types (Rent) 2 BR,All Values,,2.106147,0.15448057,0.2475454,0.89480099,0.28270202,0.17162552,0.14888747,0.09183245,0.11427256,73841.0,0.07895696,1.9762628,2.2360312,0.06166911
All Housing Types (Rent) 2 BR,    Below Median,141000,2.0705746,0.16127126,0.30201757,0.84426296,0.2169089,0.16573087,0.14673723,0.10437095,0.12927491,37223.0,0.11066067,1.8885378,2.2526115,0.08791608
All Housing Types (Rent) 2 BR,    Above Median,141000,2.1423071,0.14757769,0.19217325,0.94617401,0.34958217,0.17761757,0.15107324,0.07908679,0.09902234,36618.0,0.11058399,1.9603964,2.3242177,0.08491344
All Housing Types (Rent) 3 BR,All Values,,3.1671678,0.28688217,0.71841133,1.0538433,0.4500094,0.3459876,0.17647059,0.09058448,0.04497901,31926.0,0.17986398,2.8712916,3.4630441,0.09341982
All Housing Types (Rent) 3 BR,    Below Median,165000,3.1127945,0.29045823,0.80019789,1.0547894,0.37876445,0.28161524,0.16950096,0.08917197,0.04829633,16171.0,0.23159991,2.7318127,3.4937764,0.12239222
All Housing Types (Rent) 3 BR,    Above Median,165000,3.2229768,0.28321168,0.63446525,1.0528721,0.52313551,0.41205966,0.18362425,0.09203427,0.0415741,15755.0,0.25792435,2.7986913,3.6472624,0.131644
All Housing Types (Rent) 4-5 BR,All Values,,4.2184559,0.32712739,1.286755,1.3852069,0.56409997,0.36790448,0.1591622,0.08529799,0.04290195,9883.0,0.44900892,3.4798363,4.9570756,0.17509242
All Housing Types (Rent) 4-5 BR,    Below Median,184000,4.0201025,0.35199054,1.1531336,1.6034687,0.43456839,0.25916437,0.097162,0.06681119,0.05380371,5074.0,0.62761202,2.9876807,5.0525243,0.25681479
All Housing Types (Rent) 4-5 BR,    Above Median,184000,4.4277397,0.30089416,1.4277397,1.1549179,0.70076939,0.48263672,0.22457891,0.10480349,0.03139946,4809.0,0.63447123,3.3840345,5.4714448,0.23571963
