Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Rent) 0-1 BR,First Tercile,Below 105000,0.02585448,0.01460801,0.00497462,0.00627186,88650.0,0.00452532,0.01841034,0.03329863,0.28792474
All Housing Types (Rent) 0-1 BR,Second Tercile,105000 to 170000,0.05590904,0.0346365,0.00962249,0.01165005,89270.0,0.00742649,0.04369246,0.06812562,0.21850812
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 170000,0.05113788,0.03167421,0.01350812,0.00595555,90168.0,0.00610943,0.04108786,0.06118789,0.19652784
All Housing Types (Rent) 2 BR,All Values,,0.27686553,0.14576963,0.06450529,0.06659062,392743.0,0.00728288,0.2648852,0.28884587,0.04327132
All Housing Types (Rent) 2 BR,First Tercile,Below 112000,0.26834011,0.15147423,0.05348283,0.06338305,129593.0,0.01171315,0.24907199,0.28760824,0.07180486
All Housing Types (Rent) 2 BR,Second Tercile,112000 to 173000,0.26694233,0.13603454,0.06846357,0.06244421,131077.0,0.01091798,0.24898226,0.2849024,0.06728072
All Housing Types (Rent) 2 BR,Third Tercile ,Above 173000,0.29507924,0.1498338,0.07139234,0.0738531,132073.0,0.01256349,0.27441229,0.31574618,0.07003864
All Housing Types (Rent) 3 BR,All Values,,0.68909485,0.32547099,0.16592671,0.19769715,247085.0,0.01847029,0.65871122,0.71947847,0.04409208
All Housing Types (Rent) 3 BR,First Tercile,Below 134000,0.69112445,0.33552904,0.17135085,0.18424455,81978.0,0.03145265,0.63938484,0.74286405,0.07486294
All Housing Types (Rent) 3 BR,Second Tercile,134000 to 195000,0.68272397,0.31710654,0.16776029,0.19785714,82600.0,0.03022204,0.63300872,0.73243922,0.07281896
All Housing Types (Rent) 3 BR,Third Tercile ,Above 195000,0.69345631,0.32385131,0.15870169,0.21090332,82507.0,0.03426382,0.63709233,0.7498203,0.08127979
All Housing Types (Rent) 4-5 BR,All Values,,0.98319757,0.42058355,0.24889901,0.31371501,86059.0,0.04416082,0.91055303,1.0558421,0.07388601
All Housing Types (Rent) 4-5 BR,First Tercile,Below 173000,0.98104864,0.41208676,0.28135748,0.28760441,28494.0,0.05957708,0.88304434,1.0790529,0.0998975
All Housing Types (Rent) 4-5 BR,Second Tercile,173000 to 257000,1.0479825,0.44870416,0.23869826,0.36058009,28823.0,0.08158285,0.91377873,1.1821863,0.12805918
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 257000,0.92036045,0.40080718,0.22695011,0.29260316,28742.0,0.06081226,0.82032427,1.0203966,0.10869239
