Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Rent) 0-1 BR,Second Tercile,75000 to 116000,0.08886187,0.04208637,0.01618039,0.03059511,34548.0,0.01604358,0.06247018,0.11525356,0.29699676
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 116000,0.04253376,0.02700465,0.00979133,0.00573778,35031.0,0.01149382,0.02362642,0.06144109,0.44452543
All Housing Types (Rent) 2 BR,All Values,,0.30842076,0.16706451,0.06443558,0.07692066,191028.0,0.01048643,0.29117057,0.32567094,0.05593067
All Housing Types (Rent) 2 BR,First Tercile,Below 92000,0.35411858,0.19391304,0.07435573,0.0858498,63250.0,0.0181266,0.32430033,0.38393683,0.08420414
All Housing Types (Rent) 2 BR,Second Tercile,92000 to 125000,0.34243141,0.19646799,0.06914223,0.07682119,63420.0,0.02049081,0.30872402,0.3761388,0.09843544
All Housing Types (Rent) 2 BR,Third Tercile ,Above 125000,0.22999472,0.11170328,0.05004817,0.06824326,64358.0,0.0164064,0.20300618,0.25698325,0.11734415
All Housing Types (Rent) 3 BR,All Values,,0.77086451,0.36274243,0.19406527,0.21405681,132306.0,0.02370618,0.73186784,0.80986118,0.05058823
All Housing Types (Rent) 3 BR,First Tercile,Below 108000,0.75330738,0.35259694,0.18908395,0.21162648,43917.0,0.04248981,0.68341164,0.82320311,0.09278515
All Housing Types (Rent) 3 BR,Second Tercile,108000 to 151000,0.82290909,0.3775,0.21470455,0.23070455,44000.0,0.04683478,0.74586587,0.89995231,0.093623
All Housing Types (Rent) 3 BR,Third Tercile ,Above 151000,0.73664647,0.35815179,0.17853522,0.19995945,44389.0,0.03999806,0.67084965,0.80244328,0.08931939
All Housing Types (Rent) 4-5 BR,All Values,,1.0926968,0.52039469,0.23389619,0.33840595,28782.0,0.07689194,0.96620959,1.2191841,0.11575694
All Housing Types (Rent) 4-5 BR,First Tercile,Below 120000,1.0362196,0.49461457,0.21330517,0.32829989,9470.0,0.12224699,0.83512334,1.2373159,0.19406725
All Housing Types (Rent) 4-5 BR,Second Tercile,120000 to 193000,1.2923492,0.56292764,0.31432718,0.41509434,9646.0,0.1473812,1.0499071,1.5347912,0.18759797
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 193000,0.94878957,0.50320712,0.17380509,0.27177736,9666.0,0.11031181,0.76732664,1.1302525,0.1912573
