Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 2 BR,Second Tercile,75000 to 142000,0.11125844,0.056473,0.02452989,0.03025554,33184.0,0.01309912,0.08971039,0.13280649,0.19367565
All Housing Types (Own) 2 BR,Third Tercile ,Above 142000,0.13563699,0.06203035,0.03333623,0.0402704,34467.0,0.01687226,0.10788213,0.16339185,0.20462604
All Housing Types (Own) 3 BR,All Values,,0.35642077,0.15559733,0.08544414,0.11537929,397359.0,0.00769318,0.34376549,0.36907605,0.03550656
All Housing Types (Own) 3 BR,First Tercile,Below 100000,0.3573852,0.14729089,0.09060571,0.11948861,125853.0,0.01367392,0.33489161,0.3798788,0.06293936
All Housing Types (Own) 3 BR,Second Tercile,100000 to 188000,0.37598393,0.17352021,0.08361375,0.11884997,134918.0,0.01297114,0.35464641,0.39732145,0.05675115
All Housing Types (Own) 3 BR,Third Tercile ,Above 188000,0.33620816,0.14554719,0.08249627,0.1081647,136588.0,0.01401668,0.31315072,0.3592656,0.06858086
All Housing Types (Own) 4-5 BR,All Values,,0.80834429,0.33781293,0.19706605,0.27346532,166533.0,0.01947521,0.77630758,0.84038101,0.03963251
All Housing Types (Own) 4-5 BR,First Tercile,Below 173000,0.78036119,0.29830293,0.18373718,0.29832108,55095.0,0.03506575,0.72267803,0.83804436,0.07391855
All Housing Types (Own) 4-5 BR,Second Tercile,173000 to 304000,0.8143895,0.35954822,0.19544818,0.25939309,52858.0,0.03520096,0.75648392,0.87229507,0.07110305
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 304000,0.82920792,0.35536019,0.2110618,0.26278593,58580.0,0.03813939,0.76646862,0.89194722,0.07566172
All Housing Types (Rent) 0-1 BR,All Values,,0.04955011,0.0267933,0.00754811,0.0152087,80020.0,0.00544239,0.04059738,0.05850284,0.18068036
All Housing Types (Rent) 0-1 BR,First Tercile,Below 53000,0.03241247,0.01650775,0.00425885,0.01164587,26533.0,0.00721021,0.02055168,0.04427326,0.3659329
