Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 2 BR,First Tercile,Below 398000,0.24165239,0.11046505,0.05742586,0.07376148,378192.0,0.00718656,0.2298305,0.25347428,0.04892107
All Housing Types (Own) 2 BR,Second Tercile,398000 to 663000,0.23411613,0.10989968,0.04956314,0.07465331,362931.0,0.00686554,0.22282232,0.24540993,0.04824019
All Housing Types (Own) 2 BR,Third Tercile ,Above 663000,0.18819111,0.0905615,0.04267803,0.05495158,397277.0,0.00468133,0.18049033,0.19589189,0.04092001
All Housing Types (Own) 3 BR,All Values,,0.43936809,0.19368707,0.10454436,0.14113666,3128691.0,0.00326217,0.43400182,0.44473436,0.01221361
All Housing Types (Own) 3 BR,First Tercile,Below 424000,0.48821089,0.21127381,0.11814971,0.15878737,1005250.0,0.00670252,0.47718525,0.49923653,0.02258377
All Housing Types (Own) 3 BR,Second Tercile,424000 to 729000,0.44057535,0.19235813,0.10455716,0.14366005,1038542.0,0.00542401,0.43165285,0.44949784,0.02025192
All Housing Types (Own) 3 BR,Third Tercile ,Above 729000,0.39295547,0.17866364,0.09192561,0.12236623,1084899.0,0.00472283,0.38518641,0.40072453,0.01977084
All Housing Types (Own) 4-5 BR,All Values,,0.67141669,0.27971944,0.16398306,0.22771419,2436831.0,0.00458672,0.66387153,0.67896185,0.01123767
All Housing Types (Own) 4-5 BR,First Tercile,Below 550000,0.78424086,0.32854537,0.19090356,0.26479193,768037.0,0.00946145,0.76867678,0.79980495,0.01984605
All Housing Types (Own) 4-5 BR,Second Tercile,550000 to 942000,0.62553207,0.2632467,0.14995231,0.21233307,834472.0,0.0079123,0.61251634,0.6385478,0.02080745
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 942000,0.613449,0.25124832,0.1532346,0.20896608,834322.0,0.00660791,0.60257899,0.62431902,0.0177195
All Housing Types (Rent) 0-1 BR,All Values,,0.18687363,0.09672659,0.04190005,0.04824699,1986155.0,0.00252732,0.18271618,0.19103108,0.02224738
All Housing Types (Rent) 0-1 BR,First Tercile,Below 124000,0.19862508,0.10323064,0.04520548,0.05018896,655164.0,0.0045417,0.19115398,0.20609618,0.03761409
All Housing Types (Rent) 0-1 BR,Second Tercile,124000 to 192000,0.26734814,0.13639826,0.06007754,0.07087234,666988.0,0.00581076,0.25778945,0.27690683,0.03575373
