Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Rent) 0-1 BR,    Below Median,173000,0.08176691,0.0466621,0.01737802,0.01772679,83151.0,0.00968493,0.06583519,0.09769862,0.19484309
All Housing Types (Rent) 0-1 BR,    Above Median,173000,0.05751615,0.03098427,0.01072954,0.01580234,82203.0,0.0085623,0.04343116,0.07160114,0.24488759
All Housing Types (Rent) 2 BR,All Values,,0.30508852,0.15198779,0.07208668,0.08101405,125793.0,0.01413968,0.28182874,0.32834829,0.07623943
All Housing Types (Rent) 2 BR,    Below Median,191000,0.36232891,0.17960943,0.08204537,0.10067411,63343.0,0.02196726,0.32619277,0.39846505,0.09973298
All Housing Types (Rent) 2 BR,    Above Median,191000,0.24702962,0.12397118,0.06198559,0.06107286,62450.0,0.01800088,0.21741818,0.27664107,0.11987001
All Housing Types (Rent) 3 BR,All Values,,0.70884269,0.32257731,0.15906505,0.22720033,48345.0,0.04424932,0.63605256,0.78163283,0.1026887
All Housing Types (Rent) 3 BR,    Below Median,219000,0.7944494,0.35608212,0.1878601,0.25050718,24646.0,0.07003701,0.67923852,0.90966029,0.14501979
All Housing Types (Rent) 3 BR,    Above Median,219000,0.61981518,0.28773366,0.12911937,0.20296215,23699.0,0.0493487,0.53863657,0.70099379,0.13097229
All Housing Types (Rent) 4-5 BR,All Values,,0.69357594,0.35009283,0.13553658,0.20794653,13465.0,0.08181195,0.55899527,0.8281566,0.19403883
All Housing Types (Rent) 4-5 BR,    Below Median,204000,0.70798778,0.34264513,0.14302342,0.22231922,6873.0,0.11359424,0.52112525,0.8948503,0.26393468
All Housing Types (Rent) 4-5 BR,    Above Median,204000,0.67854976,0.35785801,0.12773058,0.19296117,6592.0,0.10905388,0.49915612,0.85794339,0.26437801
