Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Rent), 2 BR",Third Tercile ,Above 90000,1.8690808,0.04874652,0.00557103,1.0278552,0.09749304,0.04317549,0.24373259,0.0,0.40250696,718.0,0.64679073,0.80511003,2.9330515,0.56924814
"50+ Units (Rent), 3 BR",All Values,,3.2862191,0.07067138,0.42756184,1.4805654,0.23321555,0.65724382,0.13780919,0.0,0.27915194,283.0,1.9655892,0.05282479,6.5196134,0.98392536
"50+ Units (Rent), 3 BR",First Tercile,Below 73000,1.8666667,0.0,0.86666667,0.0,0.0,0.46666667,0.53333333,0.0,0.0,30.0,2.1166692,-1.6152542,5.3485876,1.8653148
"50+ Units (Rent), 3 BR",Third Tercile ,Above 100000,3.4545455,0.07905138,0.37549407,1.6561265,0.26086957,0.6798419,0.09090909,0.0,0.31225296,253.0,2.1912946,-0.15013422,7.0592251,1.0434599
All Housing Types (Own) 0-1 BR,All Values,,1.6776077,0.03178516,0.07381941,0.14296834,0.15334717,0.22379346,0.47042034,0.33666321,0.24481059,7708.0,0.15337642,1.4253035,1.9299119,0.15039524
All Housing Types (Own) 0-1 BR,First Tercile,Below 54000,1.5324966,0.00582698,0.02465262,0.02958315,0.2218736,0.18646347,0.47198566,0.33751681,0.25459435,2231.0,0.2599507,1.1048777,1.9601155,0.27903415
All Housing Types (Own) 0-1 BR,Second Tercile,54000 to 120000,1.572786,0.00684151,0.0927404,0.13302927,0.08627898,0.23223109,0.49980996,0.2504751,0.2713797,2631.0,0.26844166,1.1311995,2.0143726,0.28076708
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 120000,1.8882642,0.07519325,0.09486999,0.24104006,0.16163036,0.2452565,0.44202389,0.41567112,0.21257906,2846.0,0.26205784,1.4571791,2.3193494,0.22829705
All Housing Types (Own) 2 BR,All Values,,1.9378988,0.06009552,0.12434032,0.25310569,0.17018289,0.26285836,0.3884773,0.40186529,0.27697341,79773.0,0.04620941,1.8618843,2.0139133,0.03922521
All Housing Types (Own) 2 BR,First Tercile,Below 73000,1.9702397,0.07621147,0.11703342,0.28228949,0.18312798,0.2991379,0.40408613,0.33122072,0.27713262,25403.0,0.09118439,1.8202414,2.1202381,0.07613202
All Housing Types (Own) 2 BR,Second Tercile,73000 to 130000,1.933544,0.06786843,0.14127486,0.28344174,0.1858019,0.25025088,0.37074893,0.40520349,0.22895373,26905.0,0.0882601,1.7883561,2.0787318,0.07508899
All Housing Types (Own) 2 BR,Third Tercile ,Above 130000,1.912252,0.0375751,0.11450938,0.19639541,0.14290916,0.24165301,0.39140725,0.46393592,0.32386674,27465.0,0.08631054,1.7702711,2.0542328,0.07424797
All Housing Types (Own) 3 BR,All Values,,2.4555426,0.10235525,0.32168848,0.38868718,0.2842697,0.33761306,0.41204456,0.375844,0.23304032,251184.0,0.03485105,2.3982126,2.5128725,0.02334717
All Housing Types (Own) 3 BR,First Tercile,Below 106000,2.5014782,0.09258882,0.33703298,0.39740812,0.27691269,0.35503848,0.41055864,0.37740201,0.25453642,78476.0,0.07609533,2.3763013,2.626655,0.05004114
All Housing Types (Own) 3 BR,Second Tercile,106000 to 188000,2.4233421,0.10797831,0.30223126,0.40394779,0.27796544,0.31609909,0.42229652,0.37058229,0.22224137,87036.0,0.07279882,2.303588,2.5430961,0.0494169
All Housing Types (Own) 3 BR,Third Tercile ,Above 188000,2.4461784,0.10558876,0.32739985,0.36519516,0.29741339,0.3435078,0.40299048,0.37976235,0.22432066,85672.0,0.06648746,2.3368066,2.5555503,0.04471132
All Housing Types (Own) 4-5 BR,All Values,,3.2066298,0.17585438,0.68735612,0.52485054,0.42680468,0.42674221,0.40990452,0.3371375,0.21797983,112070.0,0.07803004,3.0782704,3.3349892,0.04002939
All Housing Types (Own) 4-5 BR,First Tercile,Below 150000,3.230804,0.17586139,0.66884894,0.59155685,0.43575923,0.39512374,0.3739312,0.34130993,0.24841268,35437.0,0.14115709,2.9986006,3.4630074,0.07187171
All Housing Types (Own) 4-5 BR,Second Tercile,150000 to 270000,3.1255485,0.15878675,0.6598563,0.53910706,0.39617157,0.39123519,0.40524901,0.34458644,0.23055616,36464.0,0.13730122,2.899688,3.351409,0.07226268
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 270000,3.2589061,0.19134158,0.72864647,0.45306082,0.44671264,0.48686798,0.44586622,0.32669471,0.1797157,40169.0,0.12816295,3.0480781,3.4697342,0.06469289
All Housing Types (Rent) 0-1 BR,All Values,,1.2768899,0.02624221,0.04332658,0.36205525,0.16396891,0.14185671,0.23525639,0.17176718,0.13241669,38983.0,0.06578288,1.1686771,1.3851028,0.08474719
All Housing Types (Rent) 0-1 BR,First Tercile,Below 50000,1.1628737,0.01403537,0.03679328,0.0861153,0.10649433,0.14820395,0.29085719,0.2734121,0.20696218,12611.0,0.09306722,1.0097781,1.3159693,0.1316528
All Housing Types (Rent) 0-1 BR,Second Tercile,50000 to 77000,1.2598228,0.0202892,0.01627678,0.39503369,0.16844576,0.15663563,0.25505337,0.13823908,0.10984935,13209.0,0.11699543,1.0673654,1.4522803,0.15276551
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 77000,1.4032515,0.04391096,0.07673023,0.59332979,0.21454076,0.12094507,0.1621211,0.10803008,0.08364355,13163.0,0.09900248,1.2403925,1.5661106,0.11605837
All Housing Types (Rent) 2 BR,All Values,,2.0027278,0.17491879,0.22672864,0.77501211,0.22715934,0.22136281,0.19483876,0.12174506,0.06096226,55723.0,0.06980725,1.8878949,2.1175607,0.05733826
All Housing Types (Rent) 2 BR,First Tercile,Below 76000,1.8945347,0.21115013,0.20001097,0.60217296,0.18903644,0.2572432,0.2220698,0.14672959,0.0661216,18224.0,0.10547212,1.721033,2.0680363,0.09158008
All Housing Types (Rent) 2 BR,Second Tercile,76000 to 100000,1.9749123,0.12958435,0.25364091,0.72488572,0.23859892,0.22456681,0.2213777,0.12097374,0.06128415,18814.0,0.14222147,1.740958,2.2088666,0.11846314
All Housing Types (Rent) 2 BR,Third Tercile ,Above 100000,2.136259,0.18522879,0.22568906,0.99405941,0.25282312,0.18314156,0.1415574,0.0981536,0.0556061,18685.0,0.12155686,1.936298,2.3362201,0.09360337
All Housing Types (Rent) 3 BR,All Values,,2.9734958,0.29063365,0.69898148,0.89426835,0.4160509,0.31300106,0.19836809,0.10958318,0.05260906,35051.0,0.15924461,2.7115384,3.2354531,0.08809744
All Housing Types (Rent) 3 BR,First Tercile,Below 90000,2.6479659,0.29053053,0.52800767,0.8581758,0.27598223,0.29227285,0.17440544,0.14130151,0.08728983,11479.0,0.22279728,2.2814643,3.0144674,0.13840871
All Housing Types (Rent) 3 BR,Second Tercile,90000 to 119000,3.0290708,0.29036658,0.77127025,0.83418585,0.46683717,0.28678602,0.22975277,0.09965899,0.05021313,11730.0,0.28277999,2.5638977,3.4942438,0.15356957
All Housing Types (Rent) 3 BR,Third Tercile ,Above 119000,3.2339976,0.29099814,0.79310927,0.98876879,0.50152001,0.35906097,0.19050836,0.08866745,0.02136463,11842.0,0.29358742,2.7510463,3.7169489,0.1493357
All Housing Types (Rent) 4-5 BR,All Values,,4.0370292,0.36124707,1.1310917,1.423388,0.46041711,0.30017025,0.20280911,0.07831454,0.0795914,9398.0,0.34877916,3.4632874,4.6107709,0.14211978
All Housing Types (Rent) 4-5 BR,First Tercile,Below 92000,3.264881,0.21494709,0.6792328,1.3144841,0.35780423,0.19874339,0.25231481,0.12433862,0.12301587,3024.0,0.49488049,2.4508025,4.0789594,0.24934398
All Housing Types (Rent) 4-5 BR,Second Tercile,92000 to 138000,4.0870543,0.39415355,1.2948924,1.3472535,0.44073241,0.28011564,0.21811757,0.06681658,0.0449727,3113.0,0.62417124,3.0602926,5.113816,0.25122292
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 138000,4.7053051,0.46550138,1.3937443,1.5970561,0.57436369,0.41337013,0.14228764,0.04661147,0.07237044,3261.0,0.69679317,3.5590804,5.8515299,0.24360264
