Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
All Housing Types (Own) 4-5 BR,All Values,,3.0512275,0.13918892,0.59975738,0.48877869,0.37606547,0.46736829,0.45425814,0.33793749,0.18787311
All Housing Types (Own) 4-5 BR,First Tercile,Below 300000,3.127374,0.14217167,0.62754178,0.57281391,0.40265754,0.43856117,0.45144621,0.29605396,0.19612778
All Housing Types (Own) 4-5 BR,Second Tercile,300000 to 431000,3.0710916,0.1586778,0.56487316,0.54451885,0.38636888,0.49074654,0.44109788,0.33114505,0.15366344
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 431000,2.9664186,0.11911513,0.60653317,0.36490637,0.34343434,0.47179396,0.46851557,0.38088487,0.21123516
All Housing Types (Rent) 0-1 BR,All Values,,1.3328999,0.02773865,0.08159064,0.47498826,0.13446744,0.13049446,0.19854083,0.13956008,0.14551956
All Housing Types (Rent) 0-1 BR,First Tercile,Below 91000,1.1139241,0.03533297,0.01640066,0.17798569,0.05580627,0.10820033,0.26681343,0.21706109,0.23632361
All Housing Types (Rent) 0-1 BR,Second Tercile,91000 to 123000,1.4620481,0.03031664,0.16247474,0.54715922,0.17448911,0.14900067,0.20401976,0.11643836,0.07814956
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 123000,1.4194513,0.01825495,0.06837871,0.68698432,0.17141089,0.13438531,0.12953795,0.08818069,0.12231848
All Housing Types (Rent) 2 BR,All Values,,2.2018915,0.22312542,0.31853473,0.77859413,0.28927622,0.19704549,0.21403262,0.1061435,0.07513939
All Housing Types (Rent) 2 BR,First Tercile,Below 119000,2.3149251,0.33891483,0.40299469,0.69602318,0.27998712,0.18008372,0.27185638,0.10231847,0.04274674
All Housing Types (Rent) 2 BR,Second Tercile,119000 to 147000,2.191395,0.20905625,0.35096865,0.76036723,0.27013149,0.2213491,0.19155061,0.10199953,0.08597215
All Housing Types (Rent) 2 BR,Third Tercile ,Above 147000,2.1050584,0.12718395,0.20668345,0.87472343,0.31685359,0.18928817,0.18127718,0.1138323,0.0952163
All Housing Types (Rent) 3 BR,All Values,,3.1870504,0.31567588,0.76796668,0.89784173,0.50639909,0.37372207,0.1755017,0.10087088,0.04907232
All Housing Types (Rent) 3 BR,First Tercile,Below 139000,3.2524764,0.3485372,0.86512324,0.82987791,0.43100668,0.37145819,0.22287491,0.13395531,0.04964294
All Housing Types (Rent) 3 BR,Second Tercile,139000 to 178000,3.1806518,0.35925968,0.7272624,0.91711139,0.56557284,0.34835926,0.15601226,0.06676507,0.04030885
All Housing Types (Rent) 3 BR,Third Tercile ,Above 178000,3.129694,0.24066809,0.71359713,0.94496133,0.52135411,0.40096402,0.14863805,0.10234279,0.05716848
All Housing Types (Rent) 4-5 BR,All Values,,3.8755938,0.28309154,0.94826037,1.3899088,0.48016433,0.37527282,0.21581718,0.13416356,0.04891514
All Housing Types (Rent) 4-5 BR,First Tercile,Below 151000,3.5520708,0.23683152,0.92159228,1.2842782,0.35303579,0.32971452,0.26899879,0.06674708,0.09087254
All Housing Types (Rent) 4-5 BR,Second Tercile,151000 to 208000,3.8075614,0.35879017,0.99206049,1.1289225,0.61814745,0.36181474,0.16786389,0.14215501,0.03780718
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 208000,4.2461423,0.251035,0.92961987,1.7485886,0.46179902,0.43131351,0.21377493,0.18931125,0.02070004
