Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
All Housing Types (Own) 4-5 BR,    Above Median,500000,3.2680231,0.21075592,0.81467971,0.3804747,0.57281936,0.60318438,0.38696917,0.23515638,0.06398344
All Housing Types (Rent) 0-1 BR,All Values,,1.36588,0.03001207,0.0230265,0.79819468,0.15237452,0.09226413,0.09176105,0.07442649,0.1038205
All Housing Types (Rent) 0-1 BR,    Below Median,163000,1.3194647,0.033971,0.02739413,0.69500443,0.12353093,0.1002259,0.10820394,0.09985416,0.1312802
All Housing Types (Rent) 0-1 BR,    Above Median,163000,1.4127915,0.02601081,0.01861218,0.90248837,0.18152655,0.08421722,0.07514234,0.04872692,0.07606717
All Housing Types (Rent) 2 BR,All Values,,2.199373,0.15301308,0.24790209,1.0545774,0.27616454,0.17981887,0.11444314,0.07913487,0.09431901
All Housing Types (Rent) 2 BR,    Below Median,185000,2.19224,0.19771098,0.29273047,0.95792982,0.27917872,0.18387624,0.10033329,0.08602691,0.09445353
All Housing Types (Rent) 2 BR,    Above Median,185000,2.2066084,0.10767366,0.20243031,1.1526121,0.2731071,0.17570326,0.1287555,0.07214391,0.09418256
All Housing Types (Rent) 3 BR,All Values,,3.1237924,0.25966885,0.76953186,1.104843,0.42679631,0.31598894,0.16079028,0.05380386,0.0323693
All Housing Types (Rent) 3 BR,    Below Median,198000,3.077883,0.25811409,0.82013769,1.0912835,0.36242931,0.30612245,0.15730268,0.05421687,0.02827637
All Housing Types (Rent) 3 BR,    Above Median,198000,3.1706965,0.2612573,0.71782955,1.1186962,0.49255794,0.32606921,0.16435345,0.0533819,0.0365509
All Housing Types (Rent) 4-5 BR,All Values,,3.9494956,0.34973055,1.0219704,1.2107918,0.65365483,0.40672931,0.2027083,0.0677767,0.03613376
All Housing Types (Rent) 4-5 BR,    Below Median,232000,3.9345528,0.44146341,0.94186992,1.5139566,0.57872629,0.24891599,0.12384824,0.0397019,0.04607046
All Housing Types (Rent) 4-5 BR,    Above Median,232000,3.9650409,0.25429941,1.1053003,0.89540457,0.73160417,0.57090499,0.28474767,0.09698337,0.02579645
