Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 3 BR,All Values,,2.7134801,0.17253223,0.49562966,0.45238767,0.42250019,0.44028913,0.36436572,0.26716735,0.09860816,39013.0,0.11831624,2.5188499,2.9081103,0.07172716
All Housing Types (Own) 3 BR,    Below Median,280000,2.7590472,0.16420879,0.56587756,0.46575143,0.45260503,0.48496168,0.31929756,0.22203357,0.08431163,20614.0,0.1465181,2.518025,3.0000695,0.08735707
All Housing Types (Own) 3 BR,    Above Median,280000,2.6624273,0.18185771,0.41692483,0.43741508,0.38877113,0.3902386,0.4148595,0.31773466,0.11462579,18399.0,0.18783029,2.3534465,2.9714081,0.11605231
All Housing Types (Own) 4-5 BR,All Values,,3.5511906,0.20999655,1.0770735,0.51662257,0.60732773,0.52053376,0.34084896,0.16996434,0.10882319,17386.0,0.22218941,3.185689,3.9166922,0.10292367
All Housing Types (Own) 4-5 BR,    Below Median,350000,3.6786263,0.23831468,1.0933728,0.64494185,0.59655475,0.54816765,0.29986833,0.14834321,0.10906298,9114.0,0.29755219,3.1891529,4.1680996,0.13305873
All Housing Types (Own) 4-5 BR,    Above Median,350000,3.4107834,0.17879594,1.0591151,0.37524178,0.61919729,0.49008704,0.38600097,0.19378627,0.10855899,8272.0,0.38817876,2.7722293,4.0493374,0.18721625
All Housing Types (Rent) 0-1 BR,All Values,,1.2196911,0.0229365,0.02262443,0.28662818,0.08597285,0.10173194,0.20065533,0.15384615,0.34529568,6409.0,0.1512601,0.97086819,1.4685139,0.20400483
All Housing Types (Rent) 0-1 BR,    Below Median,81000,1.1587533,0.00087387,0.00582581,0.16195747,0.04427614,0.06583163,0.24555782,0.20623361,0.42819691,3433.0,0.23032375,0.77987071,1.5376358,0.32697432
All Housing Types (Rent) 0-1 BR,    Above Median,81000,1.2899866,0.0483871,0.04200269,0.43044355,0.13407258,0.14314516,0.14885753,0.09341398,0.24966398,2976.0,0.22635069,0.91763967,1.6623335,0.28864401
All Housing Types (Rent) 2 BR,All Values,,1.9550941,0.08608449,0.20447284,0.72346468,0.21742989,0.16542421,0.20110046,0.14838481,0.20873269,5634.0,0.20516888,1.6175913,2.2925969,0.1726274
All Housing Types (Rent) 2 BR,    Below Median,121000,1.9010989,0.09793148,0.24692954,0.64124111,0.22882999,0.208468,0.14867485,0.14188752,0.18713639,3094.0,0.27460963,1.4493661,2.3528317,0.23761669
All Housing Types (Rent) 2 BR,    Above Median,121000,2.0208661,0.07165354,0.15275591,0.82362205,0.20354331,0.11299213,0.26496063,0.15629921,0.23503937,2540.0,0.32503132,1.4861896,2.5555427,0.2645779
All Housing Types (Rent) 3 BR,All Values,,3.3616818,0.16817965,1.0415671,0.97563306,0.61777353,0.33205925,0.16722408,0.0592451,0.0,2093.0,0.66715637,2.2642096,4.459154,0.32646523
All Housing Types (Rent) 3 BR,    Below Median,136000,3.4972973,0.17567568,1.0513514,1.0900901,0.73243243,0.23603604,0.15495495,0.05675676,0.0,1110.0,1.1386483,1.6242208,5.3703738,0.5355783
All Housing Types (Rent) 3 BR,    Above Median,136000,3.2085453,0.15971516,1.0305188,0.84638861,0.48830112,0.4404883,0.18107833,0.06205493,0.0,983.0,0.93664064,1.6677714,4.7493191,0.48020948
All Housing Types (Rent) 4-5 BR,All Values,,4.4784689,0.65709729,1.5167464,1.3429027,0.5661882,0.05901116,0.06698565,0.00797448,0.261563,627.0,1.6699672,1.7313729,7.2255649,0.61340071
All Housing Types (Rent) 4-5 BR,    Below Median,133000,4.4310777,0.81704261,1.6716792,1.1754386,0.32080201,0.0,0.06516291,0.01253133,0.36842105,399.0,2.3001255,0.6473712,8.2147842,0.85390209
All Housing Types (Rent) 4-5 BR,    Above Median,133000,4.5614035,0.37719298,1.245614,1.6359649,0.99561404,0.1622807,0.07017544,0.0,0.0745614,228.0,2.3261427,0.73489874,8.3879083,0.83888758
