Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
All Housing Types (Own) 2 BR,First Tercile,Below 175000,1.919869,0.07203171,0.15394336,0.36812377,0.22025006,0.28504413,0.32824018,0.27857239,0.21366343
All Housing Types (Own) 2 BR,Second Tercile,175000 to 272000,1.9496829,0.06042764,0.14910082,0.32092929,0.2340898,0.26504382,0.37375301,0.31229918,0.23403933
All Housing Types (Own) 2 BR,Third Tercile ,Above 272000,1.9529442,0.06337754,0.14003548,0.24637999,0.18683788,0.23847259,0.39281913,0.36838726,0.31663428
All Housing Types (Own) 3 BR,All Values,,2.6192828,0.12091404,0.38669556,0.44751377,0.31125856,0.39252619,0.45160882,0.31114363,0.19762225
All Housing Types (Own) 3 BR,First Tercile,Below 225000,2.6148344,0.10946981,0.37765364,0.52109921,0.30653839,0.38408045,0.42672974,0.29230158,0.19696159
All Housing Types (Own) 3 BR,Second Tercile,225000 to 334000,2.5888282,0.11145197,0.37033551,0.46380487,0.31242905,0.39423809,0.44401178,0.30776636,0.18479057
All Housing Types (Own) 3 BR,Third Tercile ,Above 334000,2.6501238,0.13891928,0.40883183,0.37140883,0.31416764,0.39807192,0.47919985,0.32992368,0.20960076
All Housing Types (Own) 4-5 BR,All Values,,3.1852356,0.16400795,0.64037541,0.52090828,0.38303884,0.50170492,0.4984358,0.29732012,0.17944425
All Housing Types (Own) 4-5 BR,First Tercile,Below 318000,3.1523993,0.1705338,0.54003534,0.64571515,0.37136148,0.42990328,0.47604157,0.31263368,0.20617502
All Housing Types (Own) 4-5 BR,Second Tercile,318000 to 523000,3.1767593,0.16178517,0.62007011,0.52224141,0.39226704,0.5198242,0.48639146,0.30037147,0.1738084
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 523000,3.2232758,0.16035583,0.75102041,0.40721088,0.38432234,0.54822606,0.53064364,0.28048142,0.16101518
All Housing Types (Rent) 0-1 BR,All Values,,1.3412842,0.03921674,0.04459896,0.4244906,0.14239888,0.14451354,0.20521735,0.17410082,0.16674731
All Housing Types (Rent) 0-1 BR,First Tercile,Below 91000,1.1470012,0.01262654,0.02481768,0.11454592,0.06015747,0.12182069,0.25419978,0.285494,0.27333914
All Housing Types (Rent) 0-1 BR,Second Tercile,91000 to 133000,1.3947009,0.05532971,0.04966363,0.48138288,0.17287837,0.19187322,0.20611937,0.13812642,0.09932727
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 133000,1.4778168,0.04927056,0.05886711,0.67008309,0.19247799,0.12013336,0.15670259,0.10106374,0.12921834
All Housing Types (Rent) 2 BR,All Values,,2.3019887,0.18237343,0.35123607,0.73227964,0.3432245,0.25657674,0.22782443,0.12361263,0.08486121
All Housing Types (Rent) 2 BR,First Tercile,Below 127000,2.1630239,0.18676706,0.35992046,0.58037323,0.27203508,0.26073286,0.24118767,0.15738128,0.10462626
All Housing Types (Rent) 2 BR,Second Tercile,127000 to 171000,2.3437374,0.16801111,0.37356072,0.76594926,0.36984536,0.25622573,0.24211742,0.10394631,0.06408154
All Housing Types (Rent) 2 BR,Third Tercile ,Above 171000,2.3958629,0.192281,0.32075472,0.8467105,0.3861481,0.25288306,0.20072366,0.11020057,0.08616132
All Housing Types (Rent) 3 BR,All Values,,3.3709534,0.27573281,0.89781611,0.96030795,0.50407478,0.35948232,0.2244392,0.10135352,0.04774671
All Housing Types (Rent) 3 BR,First Tercile,Below 142000,3.15889,0.2184692,0.91685612,0.85337952,0.46739562,0.32232687,0.20767926,0.10963155,0.06315182
All Housing Types (Rent) 3 BR,Second Tercile,142000 to 190000,3.4520921,0.3318714,0.93750221,1.0324691,0.52201747,0.31691013,0.20121671,0.08096063,0.02914441
All Housing Types (Rent) 3 BR,Third Tercile ,Above 190000,3.4974748,0.27571958,0.83955501,0.99290129,0.52205545,0.43835423,0.26402967,0.11361469,0.05124492
All Housing Types (Rent) 4-5 BR,All Values,,4.2077301,0.29850678,1.1210052,1.307111,0.64490576,0.452472,0.21924793,0.1149959,0.04948557
All Housing Types (Rent) 4-5 BR,First Tercile,Below 172000,3.8195414,0.2633528,1.0131035,1.1377297,0.56088876,0.40150976,0.25509187,0.11949865,0.06836633
All Housing Types (Rent) 4-5 BR,Second Tercile,172000 to 243000,4.4417863,0.30648591,1.1600213,1.4695641,0.72753854,0.52405635,0.14872408,0.0812068,0.02418926
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 243000,4.3376903,0.32367605,1.1835332,1.3026546,0.64061447,0.42810942,0.2568387,0.14499394,0.05726991
