Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Own), 3 BR",Second Tercile,115000 to 175000,1.9934863,0.03964882,0.21551968,0.38827528,0.27131124,0.33248372,0.28292268,0.2885868,0.17473803,3531.0,0.28603743,1.5229547,2.4640178,0.23603452
"50+ Units (Own), 3 BR",Third Tercile ,Above 175000,2.233548,0.01708205,0.25903108,0.34192103,0.21450574,0.3399608,0.40856903,0.30383646,0.34864184,3571.0,0.28308924,1.7678662,2.6992298,0.20849419
"50+ Units (Rent), 0-1 BR",All Values,,1.1045655,0.00349779,0.00285346,0.14773564,0.03654271,0.06001473,0.1265648,0.35493373,0.37242268,10864.0,0.08475305,0.96514678,1.2439843,0.12622045
"50+ Units (Rent), 0-1 BR",First Tercile,Below 18000,1.0584862,0.0,0.0,0.01605505,0.02465596,0.02408257,0.16141055,0.41571101,0.4165711,3488.0,0.13178676,0.84169702,1.2752755,0.20481061
"50+ Units (Rent), 0-1 BR",Second Tercile,18000 to 36000,1.0475156,0.0,0.0,0.0290524,0.01601955,0.06353516,0.09638881,0.38718436,0.45533532,3683.0,0.13294474,0.82882152,1.2662097,0.20877406
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 36000,1.2049824,0.01028974,0.00839426,0.39046845,0.06823721,0.09044138,0.12374763,0.26536691,0.24803683,3693.0,0.16695013,0.93034943,1.4796154,0.22791451
"50+ Units (Rent), 2 BR",All Values,,1.9976722,0.16450048,0.24481086,0.71871969,0.29272551,0.18836081,0.12046557,0.17381183,0.0942774,5155.0,0.25579177,1.5768947,2.4184496,0.2106339
"50+ Units (Rent), 2 BR",First Tercile,Below 41000,1.8761167,0.16200119,0.3710542,0.50982728,0.25431805,0.12507445,0.08933889,0.2501489,0.11435378,1679.0,0.41305495,1.1966413,2.5555921,0.36217117
"50+ Units (Rent), 2 BR",Second Tercile,41000 to 95000,2.0255344,0.13836105,0.20605701,0.71793349,0.34204276,0.25475059,0.13064133,0.10510689,0.13064133,1684.0,0.42659635,1.3237834,2.7272854,0.34645227
"50+ Units (Rent), 2 BR",Third Tercile ,Above 95000,2.0853795,0.19140625,0.16294643,0.91517857,0.28236607,0.18526786,0.14006696,0.16685268,0.04129464,1792.0,0.43797382,1.3649125,2.8058464,0.34548481
"50+ Units (Rent), 3 BR",All Values,,2.414345,0.17768228,0.51600474,0.72895673,0.27593361,0.21502667,0.24851808,0.14641375,0.10580913,6748.0,0.25871941,1.9887516,2.8399384,0.17627697
"50+ Units (Rent), 3 BR",First Tercile,Below 51000,2.7482647,0.30217492,0.87413235,0.66450717,0.33086534,0.14252661,0.20314669,0.13419713,0.09671448,2161.0,0.53937145,1.8609987,3.6355307,0.32284592
"50+ Units (Rent), 3 BR",Second Tercile,51000 to 105000,2.2777289,0.11047535,0.39392606,0.55457746,0.19322183,0.39568662,0.32262324,0.19894366,0.10827465,2272.0,0.38039031,1.6519868,2.9034709,0.27472192
"50+ Units (Rent), 3 BR",Third Tercile ,Above 105000,2.2367171,0.12742981,0.30151188,0.96025918,0.30583153,0.10539957,0.21814255,0.1062635,0.11187905,2315.0,0.38296096,1.6067463,2.8666878,0.28164974
All Housing Types (Own) 0-1 BR,All Values,,1.729185,0.02698878,0.08047828,0.21181064,0.15207418,0.24280137,0.35729624,0.35973646,0.29799902,20490.0,0.09840234,1.5673131,1.8910568,0.09361165
All Housing Types (Own) 0-1 BR,First Tercile,Below 77000,1.6710824,0.02487884,0.03311793,0.1634895,0.12859451,0.20210016,0.37802908,0.45880452,0.28206785,6190.0,0.16685433,1.396607,1.9455578,0.16425005
All Housing Types (Own) 0-1 BR,Second Tercile,77000 to 127000,1.7349589,0.03664695,0.08007503,0.19722984,0.14702063,0.29331987,0.35218583,0.30471793,0.3237628,6931.0,0.16362131,1.4658018,2.0041159,0.15513743
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 127000,1.7725607,0.01967703,0.12064052,0.26611481,0.17655041,0.22947483,0.3446872,0.32826706,0.28714887,7369.0,0.15990276,1.5095207,2.0356008,0.1483955
All Housing Types (Own) 2 BR,All Values,,2.1481904,0.03917475,0.16718128,0.28566166,0.23018894,0.29209137,0.40096665,0.40087016,0.33205558,114002.0,0.04645622,2.0717699,2.2246109,0.03557435
All Housing Types (Own) 2 BR,First Tercile,Below 73000,2.0906928,0.03687478,0.17369734,0.2705698,0.20006963,0.2689161,0.41235349,0.38847627,0.33973541,34468.0,0.08267123,1.9546986,2.226687,0.06504742
All Housing Types (Own) 2 BR,Second Tercile,73000 to 111000,2.1897351,0.03694734,0.16788622,0.29287334,0.24082758,0.29836133,0.40683294,0.39771205,0.34829434,38812.0,0.08679022,2.0469652,2.332505,0.06519963
All Housing Types (Own) 2 BR,Third Tercile ,Above 111000,2.1572614,0.04324444,0.16099406,0.2915623,0.24554295,0.30573155,0.38573744,0.41437061,0.31007809,40722.0,0.07949012,2.0265002,2.2880227,0.06061447
All Housing Types (Own) 3 BR,All Values,,2.7866729,0.06649788,0.33682099,0.56431753,0.33561918,0.3945431,0.41470991,0.36529762,0.30886664,515054.0,0.02433514,2.7466415,2.8267042,0.01436527
All Housing Types (Own) 3 BR,First Tercile,Below 90000,2.7842809,0.06277593,0.29953581,0.55256319,0.30383717,0.37829248,0.4445095,0.40243385,0.340333,167389.0,0.04743902,2.7062437,2.8623181,0.02802777
