Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 147000,1.398892,0.0,0.02216066,0.15327793,0.06186519,0.08033241,0.47276085,0.26962142,0.3388735
"50+ Units (Own), 2 BR",All Values,,1.5310164,0.0082845,0.04263488,0.25075773,0.13295615,0.10911295,0.2638917,0.34916145,0.37421701
"50+ Units (Own), 2 BR",First Tercile,Below 89000,1.4908136,0.02690289,0.11417323,0.25,0.13188976,0.10498688,0.27493438,0.27821522,0.30971129
"50+ Units (Own), 2 BR",Second Tercile,89000 to 209000,1.4885954,0.0,0.02220888,0.21908764,0.13505402,0.07563025,0.20708283,0.33193277,0.49759904
"50+ Units (Own), 2 BR",Third Tercile ,Above 209000,1.6060262,0.0,0.0,0.28140989,0.13189312,0.14440023,0.30812962,0.42694713,0.31324616
"50+ Units (Own), 3 BR",All Values,,1.5818777,0.0,0.03384279,0.10917031,0.01746725,0.10371179,0.26855895,0.48799127,0.56113537
"50+ Units (Own), 3 BR",First Tercile,Below 126000,1.3950617,0.0,0.0,0.11111111,0.0,0.0,0.17695473,0.35802469,0.74897119
"50+ Units (Own), 3 BR",Second Tercile,126000 to 210000,1.6134752,0.0,0.0,0.0,0.0,0.18794326,0.39007092,0.45744681,0.57801418
"50+ Units (Own), 3 BR",Third Tercile ,Above 210000,1.6751918,0.0,0.07928389,0.18670077,0.04092072,0.10741688,0.23785166,0.59079284,0.43222506
"50+ Units (Rent), 0-1 BR",All Values,,1.1356918,0.00740354,0.00689042,0.31955249,0.09593447,0.08416028,0.18974317,0.17352502,0.25848246
"50+ Units (Rent), 0-1 BR",First Tercile,Below 47000,1.0684036,0.0026416,0.00375386,0.09270639,0.07073937,0.12760337,0.31095849,0.25684732,0.20315324
"50+ Units (Rent), 0-1 BR",Second Tercile,47000 to 94000,1.1532705,0.01296672,0.01431,0.30599265,0.09981359,0.07741653,0.19493942,0.2038489,0.24398267
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 94000,1.1841618,0.00654022,0.00258884,0.55534663,0.11677022,0.04828864,0.06578374,0.06172335,0.32712012
"50+ Units (Rent), 2 BR",All Values,,1.836231,0.11283337,0.15581159,0.72447521,0.19161987,0.14035269,0.16988209,0.15525209,0.1860041
"50+ Units (Rent), 2 BR",First Tercile,Below 97000,1.6696186,0.09799612,0.18700711,0.52482224,0.10064641,0.08564964,0.21027796,0.20323206,0.25998707
"50+ Units (Rent), 2 BR",Second Tercile,97000 to 135000,1.9661416,0.18070197,0.18498078,0.74060523,0.23303981,0.1925462,0.15285874,0.15968002,0.12172889
"50+ Units (Rent), 2 BR",Third Tercile ,Above 135000,1.8651942,0.06092071,0.09861353,0.89424404,0.23600024,0.14062781,0.14885061,0.10641618,0.17952104
"50+ Units (Rent), 3 BR",All Values,,2.8322954,0.22775801,0.48732206,1.1548043,0.30160142,0.24421708,0.14790925,0.08963523,0.17904804
"50+ Units (Rent), 3 BR",First Tercile,Below 112000,2.6642703,0.16894321,0.40833932,1.0862689,0.22142344,0.20273185,0.18116463,0.15456506,0.24083393
"50+ Units (Rent), 3 BR",Second Tercile,112000 to 168000,2.9918033,0.34649776,0.55439642,1.2816692,0.21833085,0.08494784,0.23472429,0.09165425,0.17958271
"50+ Units (Rent), 3 BR",Third Tercile ,Above 168000,2.8434487,0.18377765,0.49858196,1.1123086,0.42824731,0.39818491,0.05558707,0.03686897,0.12989223
All Housing Types (Own) 0-1 BR,All Values,,1.6123807,0.04824734,0.0796497,0.24105183,0.14451094,0.18940777,0.38369111,0.32918178,0.19664025
All Housing Types (Own) 0-1 BR,First Tercile,Below 70000,1.4937606,0.02097024,0.06372296,0.17950233,0.13372222,0.177361,0.37000665,0.36867755,0.17979768
All Housing Types (Own) 0-1 BR,Second Tercile,70000 to 140000,1.5388644,0.0271667,0.06047908,0.22285076,0.12724352,0.21523849,0.35610029,0.33012082,0.19966478
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 140000,1.7848849,0.09179371,0.11144989,0.31203373,0.17002919,0.17599741,0.42134285,0.29361012,0.20862796
All Housing Types (Own) 2 BR,All Values,,1.8074079,0.05414733,0.11258444,0.27104609,0.16719489,0.23168251,0.36408746,0.3421498,0.26451537
All Housing Types (Own) 2 BR,First Tercile,Below 87000,1.7903009,0.04953999,0.12848718,0.25557915,0.17662521,0.25020052,0.3981195,0.31099653,0.22075287
All Housing Types (Own) 2 BR,Second Tercile,87000 to 152000,1.7948957,0.05780314,0.1151076,0.308174,0.16682553,0.23968387,0.33959108,0.3196311,0.24807944
All Housing Types (Own) 2 BR,Third Tercile ,Above 152000,1.8353495,0.05479283,0.09552892,0.24887342,0.15890785,0.20686394,0.35686425,0.39277259,0.32074574
All Housing Types (Own) 3 BR,All Values,,2.4129332,0.11721345,0.33991906,0.40651728,0.28386363,0.32656011,0.40822108,0.32765357,0.20298496
All Housing Types (Own) 3 BR,First Tercile,Below 124000,2.3456788,0.09947747,0.33164744,0.4140353,0.25936902,0.31741694,0.3994755,0.30912945,0.21512767
All Housing Types (Own) 3 BR,Second Tercile,124000 to 195000,2.392181,0.12243422,0.32626483,0.437948,0.28134549,0.31685034,0.39260023,0.31551195,0.19922589
All Housing Types (Own) 3 BR,Third Tercile ,Above 195000,2.4979843,0.12871143,0.36172833,0.36725149,0.30968789,0.34516448,0.4324906,0.3576482,0.19530186
All Housing Types (Own) 4-5 BR,All Values,,3.1309861,0.19629103,0.70023914,0.5030779,0.42686482,0.45976264,0.42464676,0.27490973,0.14519406
All Housing Types (Own) 4-5 BR,First Tercile,Below 188000,3.0016808,0.1682931,0.61932695,0.57305172,0.36940847,0.38043438,0.41567024,0.28769232,0.18780359
All Housing Types (Own) 4-5 BR,Second Tercile,188000 to 314000,3.1483696,0.20927591,0.67940539,0.5308828,0.42494125,0.46458633,0.42277672,0.27431923,0.14218198
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 314000,3.2370499,0.2101859,0.79780285,0.40907548,0.48348457,0.5305782,0.43503653,0.26331513,0.10757123
All Housing Types (Rent) 0-1 BR,All Values,,1.2381698,0.02483712,0.02859192,0.44834182,0.13078846,0.13608449,0.19935984,0.13820811,0.13195799
All Housing Types (Rent) 0-1 BR,First Tercile,Below 64000,1.1432895,0.01397982,0.01803731,0.20104522,0.10324454,0.14825434,0.28494592,0.21239022,0.16139218
All Housing Types (Rent) 0-1 BR,Second Tercile,64000 to 89000,1.2754171,0.03464156,0.03107562,0.47811326,0.14616786,0.16028214,0.20328693,0.12926347,0.09258627
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 89000,1.2925565,0.0256581,0.03625994,0.65571098,0.14212564,0.10086313,0.11371994,0.07601682,0.14220196
All Housing Types (Rent) 2 BR,All Values,,2.0372035,0.17464671,0.27244498,0.74320555,0.24494007,0.21248213,0.19096424,0.11764706,0.08087278
All Housing Types (Rent) 2 BR,First Tercile,Below 85000,1.8716172,0.18052016,0.24798979,0.57376257,0.20013152,0.21685145,0.22221363,0.14118625,0.08896185
All Housing Types (Rent) 2 BR,Second Tercile,85000 to 112000,2.0995766,0.17928361,0.30331557,0.77571116,0.25517077,0.21609742,0.19560936,0.10890496,0.06548378
All Housing Types (Rent) 2 BR,Third Tercile ,Above 112000,2.1380116,0.16420303,0.26561539,0.87776713,0.27888518,0.20454665,0.15547892,0.10319152,0.08832382
All Housing Types (Rent) 3 BR,All Values,,3.0689988,0.29456665,0.82621638,0.8847101,0.44125224,0.28185595,0.20322475,0.09412433,0.04304842
All Housing Types (Rent) 3 BR,First Tercile,Below 96000,2.7882101,0.29540513,0.7357476,0.76808221,0.372687,0.24853619,0.21841196,0.10045922,0.04888083
All Housing Types (Rent) 3 BR,Second Tercile,96000 to 128000,3.1118933,0.31556064,0.85710428,0.88528014,0.43789608,0.27462912,0.19564669,0.10059592,0.0451804
All Housing Types (Rent) 3 BR,Third Tercile ,Above 128000,3.3029351,0.27304275,0.88476183,0.9988817,0.51201285,0.32175981,0.19575578,0.08151166,0.0352087
All Housing Types (Rent) 4-5 BR,All Values,,4.0074344,0.36601368,1.2600391,1.2280658,0.52750224,0.32612764,0.19442885,0.07068438,0.03457275
All Housing Types (Rent) 4-5 BR,First Tercile,Below 104000,3.572345,0.36148936,1.0922985,1.120161,0.40844052,0.25110853,0.19261612,0.09654392,0.0496871
All Housing Types (Rent) 4-5 BR,Second Tercile,104000 to 145000,4.1738155,0.39971945,1.4426122,1.1191708,0.58216958,0.33491272,0.21667706,0.052899,0.02565461
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 145000,4.2705682,0.33698715,1.2438458,1.4424834,0.59043196,0.391268,0.17411364,0.06288899,0.02854931
