Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 2 BR,Second Tercile,106000 to 196000,1.8665321,0.05743646,0.13544362,0.28731076,0.19027434,0.23609505,0.37148974,0.33778634,0.25069578,163485.0,0.04303833,1.795734,1.9373302,0.03793026
All Housing Types (Own) 2 BR,Third Tercile ,Above 196000,1.875491,0.04943746,0.10889203,0.25066658,0.17939272,0.22167266,0.35576098,0.39464124,0.31502737,175899.0,0.04490673,1.8016195,1.9493626,0.03938786
All Housing Types (Own) 3 BR,All Values,,2.4622864,0.12024649,0.33373116,0.42953543,0.29416083,0.33501111,0.41591811,0.32801374,0.20566956,1780526.0,0.01503854,2.437548,2.4870248,0.01004692
All Housing Types (Own) 3 BR,First Tercile,Below 149000,2.3976928,0.09912165,0.32969898,0.42906082,0.2697102,0.32619085,0.41358194,0.31030698,0.22002139,570390.0,0.02613773,2.3546962,2.4406894,0.01793247
All Housing Types (Own) 3 BR,Second Tercile,149000 to 241000,2.4594122,0.12174337,0.33256018,0.45118148,0.29926447,0.32971374,0.39748917,0.32454612,0.2029137,576861.0,0.0294547,2.4109592,2.5078652,0.01970104
All Housing Types (Own) 3 BR,Third Tercile ,Above 241000,2.523084,0.13791007,0.33842959,0.41024515,0.31153448,0.34778098,0.43480952,0.34712092,0.19525325,633275.0,0.02666436,2.4792211,2.5669468,0.01738463
All Housing Types (Own) 4-5 BR,All Values,,3.1463263,0.17740634,0.65985441,0.51473817,0.4108085,0.47117957,0.45915241,0.29196397,0.16122288,1041310.0,0.02254947,3.1092324,3.1834201,0.01178959
All Housing Types (Own) 4-5 BR,First Tercile,Below 230000,3.0840772,0.15893572,0.59622727,0.5982719,0.3759288,0.41404655,0.43403087,0.30344875,0.20318736,335513.0,0.04420676,3.0113571,3.1567973,0.02357921
All Housing Types (Own) 4-5 BR,Second Tercile,230000 to 398000,3.1410641,0.18778934,0.65247024,0.51429212,0.43034272,0.46189066,0.45258389,0.28944913,0.15224595,334380.0,0.04420468,3.0683474,3.2137808,0.02315034
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 398000,3.2072953,0.18474383,0.72397871,0.43968101,0.42473016,0.53115232,0.48775904,0.28385346,0.13139679,371417.0,0.04316695,3.1362857,3.2783049,0.02214003
All Housing Types (Rent) 0-1 BR,All Values,,1.2790221,0.03053517,0.02843625,0.45222927,0.1301115,0.12722889,0.17634005,0.15342461,0.18071635,515504.0,0.01801141,1.2493933,1.3086508,0.02316517
All Housing Types (Rent) 0-1 BR,First Tercile,Below 75000,1.1367071,0.012668,0.01468404,0.17460505,0.07736972,0.12121552,0.23640651,0.24718227,0.25257604,169640.0,0.02700521,1.0922836,1.1811307,0.03908093
All Housing Types (Rent) 0-1 BR,Second Tercile,75000 to 115000,1.3264272,0.03882587,0.03990597,0.49904119,0.15333387,0.16328582,0.19155327,0.12793707,0.11254419,173132.0,0.02876853,1.279103,1.3737515,0.03567797
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 115000,1.3712746,0.0397726,0.03044601,0.67796355,0.15863303,0.09699419,0.10210036,0.08689183,0.17847301,172732.0,0.03381752,1.3156448,1.4269044,0.04056796
All Housing Types (Rent) 2 BR,All Values,,2.0772115,0.16249496,0.27541988,0.73135138,0.26186959,0.20659641,0.19677391,0.12582775,0.11687758,515856.0,0.02610176,2.0342741,2.1201489,0.02067069
All Housing Types (Rent) 2 BR,First Tercile,Below 98000,1.9237627,0.16475808,0.25631132,0.58753252,0.22854092,0.20709511,0.23471802,0.1424627,0.10234399,169497.0,0.04717554,1.8461589,2.0013664,0.04033957
All Housing Types (Rent) 2 BR,Second Tercile,98000 to 139000,2.1536648,0.17379749,0.31402891,0.76510098,0.27378077,0.21689373,0.19680137,0.124613,0.08864854,173449.0,0.04859845,2.0737203,2.2336092,0.03712019
All Housing Types (Rent) 2 BR,Third Tercile ,Above 139000,2.1509398,0.14893875,0.2554219,0.83847666,0.2825921,0.19577815,0.15955121,0.11073969,0.15944133,172910.0,0.05293227,2.0638662,2.2380134,0.04048165
All Housing Types (Rent) 3 BR,All Values,,3.0882941,0.28403252,0.78904624,0.92012601,0.44125096,0.29595126,0.20588588,0.10017771,0.05182353,341563.0,0.04823975,3.0089397,3.1676485,0.02569522
All Housing Types (Rent) 3 BR,First Tercile,Below 108000,2.7413936,0.24719012,0.68224472,0.77883222,0.33607253,0.27723288,0.22620436,0.12839748,0.06521931,113172.0,0.0804748,2.6090126,2.8737747,0.04828969
All Housing Types (Rent) 3 BR,Second Tercile,108000 to 152000,3.2446451,0.326439,0.89918899,0.93425979,0.46092675,0.29814563,0.19757135,0.0874052,0.04070843,114055.0,0.09320118,3.0913292,3.3979611,0.04725199
All Housing Types (Rent) 3 BR,Third Tercile ,Above 152000,3.2756962,0.27819759,0.7848884,1.0458823,0.52573118,0.31229009,0.19406836,0.08498636,0.0496519,114336.0,0.09193191,3.1244682,3.4269242,0.04616667
All Housing Types (Rent) 4-5 BR,All Values,,4.0161317,0.37252588,1.1231516,1.2908073,0.50831175,0.36441632,0.21130747,0.0923309,0.05328044,91497.0,0.14127314,3.7837374,4.248526,0.05786521
All Housing Types (Rent) 4-5 BR,First Tercile,Below 114000,3.6239406,0.37658498,1.0033178,1.1440773,0.4365022,0.28316142,0.2181197,0.09848236,0.0636949,30442.0,0.1911118,3.3095617,3.9383195,0.08675057
All Housing Types (Rent) 4-5 BR,Second Tercile,114000 to 171000,4.2909556,0.42455369,1.3578039,1.2131465,0.55588737,0.37394986,0.21934891,0.08896692,0.0572985,30472.0,0.26541212,3.8543527,4.7275586,0.10174958
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 171000,4.1326881,0.3166465,1.0086322,1.5142399,0.53238727,0.43579767,0.1965144,0.08955956,0.03891051,30583.0,0.27934133,3.6731716,4.5922046,0.1111907
